# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.9117139578    0.9072  1.1670  3.7104  3.0162  1.853   3.854   2.469   1.873   1.672   1.577   0.4787  0.0000  0.4 1   -11.812 3.1141941547
    10.00   0.9122413993    0.9075  1.2317  3.7084  2.9435  1.691   3.724   2.319   1.714   1.509   1.412   0.4787  0.0000  0.4 1   -11.814 3.1143686771
    10.00   0.9127078652    0.9077  1.2968  3.7064  2.8706  1.528   3.594   2.167   1.554   1.346   1.245   0.4787  0.0000  0.5 1   -11.816 3.1145231724
    10.00   0.9131104350    0.9077  1.3610  3.7044  2.7983  1.367   3.467   2.018   1.395   1.184   1.081   0.4787  0.0000  0.5 1   -11.817 3.1146562099
    10.00   0.9134787917    0.9078  1.4269  3.7019  2.7226  1.203   3.341   1.868   1.234   1.018   0.912   0.4787  0.0000  0.6 1   -11.818 3.1147778034
    10.00   0.9138195515    0.9077  1.4949  3.6996  2.6453  1.033   3.209   1.712   1.067   0.847   0.738   0.4787  0.0000  0.7 1   -11.817 3.1148900986
    10.00   0.9141213298    0.9075  1.5629  3.6970  2.5670  0.863   3.087   1.560   0.903   0.679   0.565   0.4787  0.0000  0.8 1   -11.816 3.1149895191
    10.00   0.9143912792    0.9072  1.6310  3.6940  2.4868  0.692   2.973   1.410   0.740   0.510   0.392   0.4787  0.0000  0.9 1   -11.814 3.1150786877
    10.00   0.9146314263    0.9069  1.6976  3.6915  2.4099  0.526   2.859   1.262   0.579   0.344   0.223   0.4787  0.0000  1.0 1   -11.811 3.1151576042
    10.00   0.9149146676    0.9062  1.7690  3.6886  2.3266  0.348   2.740   1.105   0.407   0.167   0.041   0.4787  0.0000  1.2 1   -11.806 3.1152508259
    10.00   0.9149969816    0.9060  1.7805  3.6882  2.3135  0.319   2.719   1.079   0.379   0.138   0.012   0.4787  0.0000  1.2 1   -11.804 3.1152780056
    10.00   0.9151760936    0.9055  1.7282  3.6912  2.3776  0.449   2.791   1.188   0.503   0.267   0.145   0.4787  0.0000  1.1 1   -11.800 3.1153368950
    10.00   0.9153099060    0.9052  1.7851  3.6887  2.3104  0.307   2.700   1.064   0.367   0.126   0.000   0.4787  0.0000  1.2 1   -11.797 3.1153807640
    10.00   0.9154750109    0.9045  1.8531  3.6855  2.2292  0.137   2.596   0.918   0.204   -0.043  -0.173  0.4787  0.0000  1.4 1   -11.793 3.1154351234
    10.00   0.9156170487    0.9038  1.9143  3.6827  2.1566  -0.016  2.500   0.785   0.058   -0.195  -0.329  0.4787  0.0000  1.6 1   -11.788 3.1154816151
    10.00   0.9157574773    0.9029  1.9821  3.6793  2.0746  -0.185  2.400   0.642   -0.104  -0.363  -0.502  0.4787  0.0000  1.8 1   -11.781 3.1155278683
    10.00   0.9158772826    0.9019  2.0472  3.6761  1.9962  -0.348  2.304   0.503   -0.259  -0.524  -0.668  0.4787  0.0000  2.0 1   -11.774 3.1155672073
    10.00   0.9159808159    0.9008  2.1112  3.6730  1.9193  -0.508  2.217   0.371   -0.409  -0.681  -0.830  0.4787  0.0000  2.3 1   -11.766 3.1156010628
    10.00   0.9160667658    0.8995  2.1713  3.6696  1.8452  -0.658  2.146   0.251   -0.547  -0.826  -0.981  0.4787  0.0000  2.7 1   -11.758 3.1156294346
    10.00   0.9161516428    0.8980  2.2364  3.6662  1.7657  -0.821  2.065   0.119   -0.697  -0.984  -1.144  0.4787  0.0000  3.1 1   -11.748 3.1156570911
    10.00   0.9162260294    0.8962  2.3000  3.6625  1.6864  -0.980  1.995   -0.005  -0.843  -1.137  -1.304  0.4787  0.0000  3.5 1   -11.738 3.1156816483
    10.00   0.9162905812    0.8943  2.3616  3.6589  1.6093  -1.134  1.930   -0.125  -0.983  -1.286  -1.458  0.4787  0.0000  4.0 1   -11.727 3.1157028675
    10.00   0.9163490534    0.8921  2.4274  3.6551  1.5272  -1.299  1.859   -0.254  -1.133  -1.444  -1.623  0.4787  0.0000  4.6 1   -11.715 3.1157219410
    10.00   0.9164023995    0.8895  2.4924  3.6515  1.4469  -1.461  1.792   -0.382  -1.283  -1.601  -1.787  0.4787  0.0000  5.3 1   -11.703 3.1157393456
    10.00   0.9164486527    0.8866  2.5544  3.6474  1.3667  -1.616  1.754   -0.490  -1.418  -1.747  -1.940  0.4787  0.0000  6.1 1   -11.690 3.1157546043
    10.00   0.9164925218    0.8831  2.6231  3.6426  1.2773  -1.788  1.719   -0.606  -1.565  -1.907  -2.109  0.4787  0.0000  7.1 1   -11.677 3.1157689095
    10.00   0.9165302515    0.8791  2.6880  3.6383  1.1933  -1.950  1.683   -0.718  -1.704  -2.059  -2.269  0.4787  0.0000  8.2 1   -11.666 3.1157813072
    10.00   0.9165662527    0.8742  2.7600  3.6335  1.0996  -2.130  1.648   -0.840  -1.859  -2.226  -2.445  0.4787  0.0000  9.7 1   -11.655 3.1157932281
    10.00   0.9165972471    0.8687  2.8276  3.6286  1.0096  -2.299  1.628   -0.951  -2.001  -2.382  -2.611  0.4787  0.0000  11.3    1   -11.649 3.1158032417
    10.00   0.9166261554    0.8620  2.8988  3.6237  0.9155  -2.477  1.617   -1.063  -2.151  -2.546  -2.785  0.4787  0.0000  13.3    1   -11.649 3.1158127785
    10.00   0.9166516662    0.8541  2.9669  3.6188  0.8238  -2.647  1.628   -1.156  -2.287  -2.699  -2.950  0.4787  0.0000  15.6    1   -11.659 3.1158211231
    10.00   0.9166751504    0.8445  3.0409  3.6128  0.7208  -2.832  1.665   -1.247  -2.430  -2.862  -3.127  0.4787  0.0000  19.5    1   -11.689 3.1158287525
    10.00   0.9166982770    0.8311  3.1217  3.6065  0.6078  -3.034  1.703   -1.349  -2.586  -3.040  -3.320  0.4787  0.0000  23.8    1   -11.083 3.1158363819
    10.00   0.9167176485    0.8155  3.1987  3.6009  0.5001  -3.227  1.731   -1.452  -2.738  -3.211  -3.504  0.4787  0.0000  28.8    1   -10.336 3.1158428192
    10.00   0.9167376757    0.7917  3.2845  3.5939  0.3738  -3.441  1.792   -1.521  -2.879  -3.391  -3.706  0.4787  0.0000  36.0    1   -9.516  3.1158492565
    10.00   0.9167414904    0.7863  3.3003  3.5927  0.3503  -3.481  1.800   -1.535  -2.906  -3.424  -3.743  0.4787  0.0000  37.5    1   -9.373  3.1158506870
    10.00   0.9167414904    0.7866  1.6824  3.7251  2.4976  0.564   2.398   1.090   0.558   0.383   0.307   0.4787  0.0000  0.9 1   -11.690 3.1158506870
    10.00   0.9168183208    0.7867  1.6979  3.7229  2.4733  0.525   2.392   1.064   0.522   0.343   0.264   0.4787  0.0000  0.9 1   -11.689 3.1158757210
    10.00   0.9169278145    0.7868  1.7081  3.7219  2.4592  0.500   2.383   1.044   0.498   0.317   0.237   0.4787  0.0000  0.9 1   -11.689 3.1159117222
    10.00   0.9170023799    0.7869  1.7121  3.7216  2.4542  0.490   2.377   1.036   0.488   0.307   0.227   0.4787  0.0000  0.9 1   -11.688 3.1159360409
    10.00   0.9170501828    0.7870  1.7126  3.7217  2.4543  0.489   2.374   1.034   0.487   0.306   0.226   0.4787  0.0000  0.9 1   -11.688 3.1159517765
    10.00   0.9171925783    0.7871  1.7118  3.7226  2.4588  0.490   2.362   1.030   0.487   0.308   0.229   0.4787  0.0000  0.9 1   -11.687 3.1159982681
    10.00   0.9173408151    0.7873  1.7096  3.7239  2.4660  0.496   2.350   1.028   0.491   0.314   0.237   0.4787  0.0000  0.9 1   -11.686 3.1160469055
    10.00   0.9174959064    0.7875  1.7077  3.7250  2.4727  0.501   2.338   1.026   0.494   0.319   0.243   0.4787  0.0000  0.9 1   -11.685 3.1160974503
    10.00   0.9176564217    0.7877  1.7068  3.7260  2.4775  0.503   2.331   1.024   0.496   0.323   0.248   0.4787  0.0000  0.9 1   -11.683 3.1161501408
    10.00   0.9178205729    0.7879  1.7066  3.7267  2.4808  0.503   2.323   1.020   0.496   0.324   0.250   0.4787  0.0000  0.9 1   -11.682 3.1162037849
    10.00   0.9179855585    0.7881  1.7073  3.7273  2.4826  0.502   2.315   1.015   0.494   0.323   0.250   0.4787  0.0000  0.9 1   -11.681 3.1162576675
    10.00   0.9181454182    0.7883  1.7089  3.7276  2.4824  0.498   2.308   1.010   0.489   0.319   0.246   0.4787  0.0000  0.9 1   -11.680 3.1163098812
    10.00   0.9182429910    0.7885  1.7098  3.7278  2.4823  0.496   2.304   1.007   0.487   0.317   0.244   0.4787  0.0000  0.9 1   -11.679 3.1163415909
    10.00   0.9182922840    0.7885  1.7111  3.7277  2.4805  0.492   2.302   1.004   0.484   0.313   0.241   0.4787  0.0000  0.9 1   -11.679 3.1163578033
    10.00   0.9184170961    0.7887  1.7149  3.7273  2.4753  0.483   2.297   0.996   0.474   0.304   0.230   0.4787  0.0000  0.9 1   -11.678 3.1163985729
    10.00   0.9185420275    0.7888  1.7197  3.7268  2.4685  0.471   2.291   0.987   0.463   0.291   0.217   0.4787  0.0000  0.9 1   -11.677 3.1164393425
    10.00   0.9186726809    0.7890  1.7262  3.7260  2.4589  0.454   2.284   0.975   0.447   0.274   0.199   0.4787  0.0000  0.9 1   -11.676 3.1164820194
    10.00   0.9188083410    0.7892  1.7350  3.7250  2.4461  0.433   2.274   0.958   0.426   0.251   0.175   0.4787  0.0000  0.9 1   -11.676 3.1165261269
    10.00   0.9189433455    0.7893  1.7463  3.7237  2.4296  0.404   2.265   0.937   0.399   0.222   0.144   0.4787  0.0000  1.0 1   -11.675 3.1165702343
    10.00   0.9190985560    0.7895  1.7634  3.7218  2.4050  0.362   2.252   0.906   0.359   0.178   0.098   0.4787  0.0000  1.0 1   -11.674 3.1166207790
    10.00   0.9191813469    0.7896  1.7728  3.7207  2.3915  0.338   2.244   0.888   0.337   0.154   0.073   0.4787  0.0000  1.0 1   -11.674 3.1166477203
    10.00   0.9192817807    0.7898  1.7900  3.7189  2.3672  0.295   2.229   0.856   0.296   0.110   0.027   0.4787  0.0000  1.1 1   -11.673 3.1166803837
    10.00   0.9195415974    0.7901  1.8492  3.7125  2.2823  0.147   2.179   0.747   0.157   -0.040  -0.133  0.4787  0.0000  1.3 1   -11.672 3.1167650223
    10.00   0.9195644259    0.7901  1.8807  3.7093  2.2383  0.068   2.148   0.687   0.083   -0.121  -0.217  0.4787  0.0000  1.4 1   -11.673 3.1167724133
    10.00   0.9195814729    0.7901  1.9373  3.7042  2.1611  -0.073  2.087   0.578   -0.051  -0.265  -0.367  0.4787  0.0000  1.6 1   -11.674 3.1167781353
    10.00   0.9195864797    0.7902  1.9809  3.7003  2.1021  -0.182  2.038   0.493   -0.155  -0.376  -0.483  0.4787  0.0000  1.7 1   -11.675 3.1167798042
    10.00   0.9195904732    0.7902  2.0638  3.6929  1.9894  -0.390  1.973   0.339   -0.344  -0.579  -0.698  0.4787  0.0000  2.1 1   -11.677 3.1167809963
    10.00   0.9195924401    0.7902  2.1283  3.6872  1.9021  -0.551  1.927   0.222   -0.492  -0.738  -0.865  0.4787  0.0000  2.4 1   -11.680 3.1167817116
    10.00   0.9195944667    0.7902  2.1933  3.6822  1.8171  -0.713  1.869   0.098   -0.642  -0.898  -1.032  0.4787  0.0000  2.8 1   -11.682 3.1167824268
    10.00   0.9195973277    0.7902  2.2485  3.6783  1.7465  -0.851  1.814   -0.009  -0.771  -1.034  -1.174  0.4787  0.0000  3.2 1   -11.685 3.1167831421
    10.00   0.9195992351    0.7902  2.2705  3.6768  1.7182  -0.906  1.792   -0.052  -0.822  -1.088  -1.231  0.4787  0.0000  3.3 1   -11.686 3.1167838573
    10.00   0.9196100831    0.7902  2.2133  3.6811  1.7927  -0.763  1.844   0.057   -0.690  -0.947  -1.084  0.4787  0.0000  2.9 1   -11.683 3.1167874336
    10.00   0.9196190834    0.7902  2.2030  3.6818  1.8059  -0.738  1.854   0.077   -0.666  -0.922  -1.057  0.4787  0.0000  2.9 1   -11.683 3.1167902946
    10.00   0.9196586609    0.7902  2.2654  3.6773  1.7256  -0.893  1.794   -0.043  -0.811  -1.076  -1.218  0.4787  0.0000  3.3 1   -11.685 3.1168031693
    10.00   0.9196841717    0.7903  2.3517  3.6707  1.6129  -1.109  1.725   -0.202  -1.005  -1.284  -1.436  0.4787  0.0000  4.0 1   -11.691 3.1168115139
    10.00   0.9197023511    0.7903  2.4363  3.6644  1.5029  -1.321  1.662   -0.355  -1.193  -1.485  -1.648  0.4787  0.0000  4.9 1   -11.698 3.1168174744
    10.00   0.9197127223    0.7903  2.4892  3.6601  1.4328  -1.453  1.637   -0.446  -1.309  -1.610  -1.781  0.4787  0.0000  5.5 1   -11.703 3.1168208122
    10.00   0.9197231531    0.7903  2.5455  3.6556  1.3588  -1.594  1.610   -0.543  -1.432  -1.744  -1.922  0.4787  0.0000  6.2 1   -11.710 3.1168241501
    10.00   0.9197335839    0.7903  2.6045  3.6511  1.2818  -1.741  1.579   -0.647  -1.563  -1.885  -2.071  0.4787  0.0000  7.1 1   -11.718 3.1168274879
    10.00   0.9197446108    0.7904  2.6828  3.6448  1.1782  -1.937  1.560   -0.771  -1.726  -2.065  -2.263  0.4787  0.0000  8.6 1   -11.732 3.1168310642
    10.00   0.9197520018    0.7904  2.7518  3.6392  1.0867  -2.109  1.548   -0.878  -1.869  -2.223  -2.431  0.4787  0.0000  10.1    1   -11.747 3.1168336868
    10.00   0.9197577238    0.7904  2.8168  3.6336  0.9996  -2.272  1.545   -0.976  -2.002  -2.370  -2.590  0.4787  0.0000  11.7    1   -11.765 3.1168353558
    10.00   0.9197627902    0.7904  2.8832  3.6280  0.9107  -2.438  1.555   -1.072  -2.137  -2.521  -2.752  0.4787  0.0000  13.7    1   -11.787 3.1168370247
    10.00   0.9197673798    0.7904  2.9466  3.6229  0.8269  -2.597  1.568   -1.160  -2.265  -2.664  -2.906  0.4787  0.0000  15.9    1   -11.812 3.1168386936
    10.00   0.9197718501    0.7904  3.0056  3.6176  0.7466  -2.744  1.609   -1.226  -2.375  -2.792  -3.047  0.4787  0.0000  18.4    1   -11.841 3.1168401241
    10.00   0.9197766185    0.7904  3.0675  3.6117  0.6614  -2.899  1.662   -1.291  -2.488  -2.925  -3.193  0.4787  0.0000  21.4    1   -11.441 3.1168415546
    10.00   0.9197809100    0.7904  3.1440  3.6050  0.5579  -3.090  1.718   -1.379  -2.631  -3.091  -3.374  0.4787  0.0000  25.7    1   -10.736 3.1168429852
    10.00   0.9197813869    0.7904  3.1656  3.6033  0.5293  -3.144  1.729   -1.406  -2.673  -3.138  -3.426  0.4787  0.0000  27.1    1   -10.543 3.1168432236
    10.00   0.9197813869    0.7904  2.8868  3.6293  0.9121  -2.447  1.517   -1.094  -2.153  -2.534  -2.762  0.4752  0.0000  13.7    1   -11.786 3.1168432236
    10.00   0.9197926521    0.7682  2.7432  3.6424  1.0958  -2.088  1.493   -0.891  -1.865  -2.211  -2.413  0.4707  0.0000  9.8 1   -11.879 3.1168467999
    10.00   0.9197967649    0.7435  2.8085  3.6382  0.9996  -2.251  1.462   -1.003  -2.006  -2.363  -2.574  0.4707  0.0000  11.5    1   -12.068 3.1168482304
    10.00   0.9197971821    0.7403  2.7778  3.6405  1.0376  -2.175  1.472   -0.953  -1.942  -2.293  -2.499  0.4707  0.5299  10.8    1   -12.082 3.1168482304
    10.00   0.9198121428    0.5633  3.4753  3.6160  0.1235  -3.918  0.878   -2.270  -3.529  -3.975  -4.237  0.4707  0.5415  123.5   0   -8.771  3.1168532372
    10.00   0.9198128581    0.5633  3.4974  4.1112  2.0822  -3.974  -2.890  -3.250  -2.930  -2.667  -2.463  0.0143  0.5627  1.6 1   -13.404 3.1168534756
