# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.8487622738    0.8472  0.2494  3.8071  4.2910  4.147   5.279   4.409   4.160   4.108   4.128   0.4787  0.0000  0.0 1   -11.509 3.0917487144
    10.00   0.8519490361    0.8503  0.2688  3.8079  4.2765  4.098   5.229   4.358   4.112   4.062   4.082   0.4787  0.0000  0.0 1   -11.512 3.0929665565
    10.00   0.8527392149    0.8511  0.2736  3.8081  4.2727  4.086   5.217   4.345   4.100   4.050   4.070   0.4787  0.0000  0.0 1   -11.513 3.0932672024
    10.00   0.8573955297    0.8557  0.3025  3.8089  4.2495  4.014   5.145   4.270   4.028   3.979   4.001   0.4787  0.0000  0.0 1   -11.521 3.0950267315
    10.00   0.8614577055    0.8596  0.3287  3.8095  4.2274  3.948   5.080   4.202   3.962   3.915   3.937   0.4787  0.0000  0.0 1   -11.530 3.0965459347
    10.00   0.8761217594    0.8739  0.4374  3.8084  4.1219  3.677   4.820   3.928   3.688   3.640   3.661   0.4787  0.0000  0.1 1   -11.582 3.1019098759
    10.00   0.8832345605    0.8808  0.5022  3.8029  4.0384  3.514   4.677   3.777   3.522   3.466   3.480   0.4787  0.0000  0.1 1   -11.617 3.1044459343
    10.00   0.8881872296    0.8856  0.5545  3.7945  3.9547  3.384   4.585   3.667   3.386   3.318   3.323   0.4787  0.0000  0.1 1   -11.646 3.1061871052
    10.00   0.8913653493    0.8886  0.5919  3.7842  3.8774  3.290   4.543   3.602   3.288   3.204   3.197   0.4787  0.0000  0.1 1   -11.666 3.1072940826
    10.00   0.8936312199    0.8907  0.6138  3.7704  3.8014  3.236   4.569   3.591   3.229   3.123   3.101   0.4787  0.0000  0.1 1   -11.680 3.1080784798
    10.00   0.8955538273    0.8925  0.6302  3.7558  3.7278  3.194   4.641   3.602   3.186   3.058   3.019   0.4787  0.0000  0.1 1   -11.693 3.1087405682
    10.00   0.8969982266    0.8939  0.6520  3.7448  3.6625  3.140   4.690   3.591   3.134   2.989   2.937   0.4787  0.0000  0.1 1   -11.703 3.1092362404
    10.00   0.8981151581    0.8949  0.6870  3.7377  3.5997  3.053   4.680   3.535   3.050   2.893   2.833   0.4787  0.0000  0.1 1   -11.710 3.1096184254
    10.00   0.8990299106    0.8957  0.7250  3.7328  3.5422  2.957   4.639   3.462   2.958   2.793   2.726   0.4787  0.0000  0.1 1   -11.717 3.1099307537
    10.00   0.8999999762    0.8966  0.7730  3.7287  3.4784  2.838   4.564   3.360   2.840   2.669   2.597   0.4787  0.0000  0.2 1   -11.723 3.1102609634
    10.00   0.9002111554    0.8968  0.7827  3.7279  3.4653  2.813   4.549   3.339   2.816   2.643   2.571   0.4787  0.0000  0.2 1   -11.725 3.1103329659
    10.00   0.9012044668    0.8976  0.8404  3.7245  3.3949  2.669   4.444   3.210   2.674   2.496   2.419   0.4787  0.0000  0.2 1   -11.732 3.1106703281
    10.00   0.9020823240    0.8984  0.8999  3.7220  3.3256  2.520   4.333   3.074   2.529   2.346   2.266   0.4787  0.0000  0.2 1   -11.737 3.1109678745
    10.00   0.9029130936    0.8991  0.9626  3.7199  3.2548  2.364   4.207   2.929   2.375   2.189   2.106   0.4787  0.0000  0.2 1   -11.743 3.1112489700
    10.00   0.9036141038    0.8996  1.0246  3.7181  3.1858  2.208   4.079   2.783   2.222   2.033   1.948   0.4787  0.0000  0.3 1   -11.747 3.1114857197
    10.00   0.9042670131    0.9001  1.0868  3.7163  3.1168  2.053   3.950   2.637   2.069   1.877   1.789   0.4787  0.0000  0.3 1   -11.751 3.1117057800
    10.00   0.9048262239    0.9004  1.1478  3.7146  3.0488  1.900   3.823   2.493   1.919   1.724   1.634   0.4787  0.0000  0.3 1   -11.754 3.1118941307
    10.00   0.9053471684    0.9007  1.2100  3.7126  2.9789  1.745   3.697   2.349   1.766   1.568   1.475   0.4787  0.0000  0.4 1   -11.756 3.1120693684
    10.00   0.9058264494    0.9009  1.2739  3.7106  2.9071  1.585   3.570   2.200   1.608   1.407   1.311   0.4787  0.0000  0.4 1   -11.758 3.1122303009
    10.00   0.9062503576    0.9010  1.3379  3.7086  2.8351  1.425   3.442   2.051   1.451   1.246   1.147   0.4787  0.0000  0.5 1   -11.759 3.1123726368
    10.00   0.9066162109    0.9010  1.4013  3.7065  2.7635  1.267   3.317   1.904   1.294   1.086   0.985   0.4787  0.0000  0.5 1   -11.760 3.1124954224
    10.00   0.9069510698    0.9010  1.4661  3.7041  2.6889  1.105   3.193   1.756   1.136   0.923   0.818   0.4787  0.0000  0.6 1   -11.760 3.1126074791
    10.00   0.9072608352    0.9009  1.5327  3.7018  2.6130  0.938   3.063   1.603   0.972   0.755   0.648   0.4787  0.0000  0.7 1   -11.759 3.1127111912
    10.00   0.9075351954    0.9006  1.5989  3.6993  2.5370  0.773   2.938   1.453   0.810   0.589   0.478   0.4787  0.0000  0.8 1   -11.758 3.1128029823
    10.00   0.9077806473    0.9003  1.6652  3.6964  2.4588  0.607   2.828   1.308   0.651   0.424   0.309   0.4787  0.0000  0.9 1   -11.756 3.1128849983
    10.00   0.9079990387    0.8999  1.7300  3.6939  2.3838  0.445   2.718   1.164   0.495   0.263   0.144   0.4787  0.0000  1.0 1   -11.753 3.1129581928
    10.00   0.9082566500    0.8992  1.7991  3.6911  2.3032  0.272   2.602   1.011   0.328   0.091   -0.032  0.4787  0.0000  1.2 1   -11.748 3.1130440235
    10.00   0.9083315134    0.8990  1.8096  3.6908  2.2912  0.246   2.583   0.987   0.303   0.065   -0.058  0.4787  0.0000  1.2 1   -11.746 3.1130690575
    10.00   0.9084917903    0.8985  1.7576  3.6937  2.3549  0.376   2.655   1.096   0.426   0.194   0.075   0.4787  0.0000  1.1 1   -11.742 3.1131227016
    10.00   0.9086168408    0.8981  1.8153  3.6911  2.2866  0.232   2.563   0.970   0.288   0.050   -0.072  0.4787  0.0000  1.2 1   -11.739 3.1131644249
    10.00   0.9087710977    0.8975  1.8831  3.6879  2.2057  0.062   2.459   0.825   0.126   -0.118  -0.245  0.4787  0.0000  1.4 1   -11.735 3.1132159233
    10.00   0.9089038968    0.8967  1.9443  3.6852  2.1331  -0.091  2.362   0.692   -0.021  -0.270  -0.402  0.4787  0.0000  1.6 1   -11.730 3.1132600307
    10.00   0.9090351462    0.8957  2.0115  3.6818  2.0519  -0.259  2.263   0.549   -0.181  -0.437  -0.573  0.4787  0.0000  1.9 1   -11.724 3.1133038998
    10.00   0.9091470838    0.8947  2.0760  3.6787  1.9743  -0.420  2.168   0.412   -0.335  -0.597  -0.738  0.4787  0.0000  2.1 1   -11.718 3.1133410931
    10.00   0.9092438221    0.8934  2.1395  3.6756  1.8979  -0.579  2.079   0.278   -0.487  -0.755  -0.901  0.4787  0.0000  2.4 1   -11.711 3.1133735180
    10.00   0.9093241096    0.8922  2.1995  3.6722  1.8237  -0.729  2.008   0.159   -0.625  -0.901  -1.052  0.4787  0.0000  2.8 1   -11.703 3.1134002209
    10.00   0.9094035029    0.8905  2.2639  3.6689  1.7455  -0.890  1.927   0.028   -0.775  -1.057  -1.214  0.4787  0.0000  3.2 1   -11.695 3.1134266853
    10.00   0.9094730020    0.8887  2.3270  3.6652  1.6665  -1.048  1.859   -0.095  -0.918  -1.209  -1.372  0.4787  0.0000  3.6 1   -11.685 3.1134498119
    10.00   0.9095333815    0.8867  2.3879  3.6616  1.5903  -1.200  1.795   -0.214  -1.057  -1.356  -1.525  0.4787  0.0000  4.1 1   -11.676 3.1134698391
    10.00   0.9095879793    0.8844  2.4534  3.6579  1.5087  -1.363  1.725   -0.342  -1.207  -1.514  -1.690  0.4787  0.0000  4.8 1   -11.666 3.1134879589
    10.00   0.9096378684    0.8817  2.5173  3.6545  1.4299  -1.523  1.659   -0.467  -1.354  -1.669  -1.851  0.4787  0.0000  5.4 1   -11.656 3.1135046482
    10.00   0.9096810818    0.8787  2.5785  3.6503  1.3508  -1.676  1.617   -0.579  -1.491  -1.816  -2.005  0.4787  0.0000  6.2 1   -11.646 3.1135189533
    10.00   0.9097220302    0.8751  2.6456  3.6458  1.2637  -1.844  1.580   -0.693  -1.636  -1.973  -2.170  0.4787  0.0000  7.3 1   -11.637 3.1135325432
    10.00   0.9097572565    0.8711  2.7093  3.6417  1.1816  -2.003  1.544   -0.803  -1.773  -2.122  -2.327  0.4787  0.0000  8.4 1   -11.630 3.1135444641
    10.00   0.9097909927    0.8662  2.7789  3.6371  1.0911  -2.177  1.510   -0.922  -1.923  -2.284  -2.498  0.4787  0.0000  9.8 1   -11.625 3.1135556698
    10.00   0.9098199010    0.8607  2.8445  3.6323  1.0037  -2.341  1.491   -1.029  -2.062  -2.436  -2.659  0.4787  0.0000  11.4    1   -11.626 3.1135652065
    10.00   0.9098469615    0.8540  2.9133  3.6277  0.9128  -2.513  1.475   -1.140  -2.208  -2.596  -2.828  0.4787  0.0000  13.3    1   -11.634 3.1135742664
    10.00   0.9098708034    0.8462  2.9791  3.6230  0.8243  -2.678  1.477   -1.237  -2.344  -2.746  -2.989  0.4787  0.0000  16.3    1   -11.652 3.1135821342
    10.00   0.9098927379    0.8369  3.0498  3.6173  0.7260  -2.854  1.511   -1.324  -2.480  -2.902  -3.159  0.4787  0.0000  19.3    1   -11.690 3.1135895252
    10.00   0.9099143744    0.8243  3.1257  3.6115  0.6202  -3.044  1.543   -1.421  -2.628  -3.071  -3.341  0.4787  0.0000  23.3    1   -11.137 3.1135966778
    10.00   0.9099324346    0.8097  3.1993  3.6065  0.5188  -3.228  1.559   -1.523  -2.776  -3.236  -3.518  0.4787  0.0000  27.8    1   -10.441 3.1136026382
    10.00   0.9099512100    0.7881  3.2785  3.6002  0.4029  -3.426  1.619   -1.613  -2.926  -3.410  -3.707  0.4787  0.0000  34.1    1   -9.691  3.1136088371
    10.00   0.9099547267    0.7831  3.2941  3.5991  0.3802  -3.465  1.626   -1.628  -2.953  -3.444  -3.744  0.4787  0.0000  35.4    1   -9.552  3.1136100292
    10.00   0.9099547267    0.7828  1.6861  3.7287  2.5062  0.555   2.334   1.062   0.550   0.381   0.308   0.4787  0.0000  0.9 1   -11.711 3.1136100292
    10.00   0.9100295305    0.7829  1.7005  3.7267  2.4840  0.519   2.320   1.036   0.515   0.343   0.268   0.4787  0.0000  0.9 1   -11.711 3.1136350632
    10.00   0.9101361036    0.7831  1.7099  3.7257  2.4709  0.495   2.307   1.017   0.492   0.318   0.242   0.4787  0.0000  0.9 1   -11.710 3.1136703491
    10.00   0.9102086425    0.7832  1.7137  3.7255  2.4662  0.486   2.301   1.009   0.483   0.308   0.232   0.4787  0.0000  0.9 1   -11.710 3.1136944294
    10.00   0.9102548957    0.7832  1.7143  3.7256  2.4661  0.484   2.298   1.007   0.481   0.307   0.231   0.4787  0.0000  0.9 1   -11.709 3.1137099266
    10.00   0.9103926420    0.7834  1.7140  3.7265  2.4699  0.485   2.290   1.003   0.482   0.308   0.233   0.4787  0.0000  0.9 1   -11.708 3.1137557030
    10.00   0.9105360508    0.7836  1.7120  3.7277  2.4768  0.490   2.282   1.002   0.486   0.314   0.241   0.4787  0.0000  0.9 1   -11.707 3.1138033867
    10.00   0.9106861353    0.7838  1.7103  3.7289  2.4834  0.494   2.274   1.000   0.489   0.320   0.248   0.4787  0.0000  0.9 1   -11.706 3.1138532162
    10.00   0.9108413458    0.7840  1.7094  3.7298  2.4882  0.497   2.266   0.997   0.491   0.323   0.253   0.4787  0.0000  0.9 1   -11.705 3.1139047146
    10.00   0.9110001922    0.7842  1.7093  3.7306  2.4916  0.497   2.259   0.994   0.490   0.324   0.255   0.4787  0.0000  0.9 1   -11.704 3.1139574051
    10.00   0.9111598134    0.7844  1.7099  3.7312  2.4934  0.495   2.251   0.989   0.488   0.323   0.254   0.4787  0.0000  0.9 1   -11.703 3.1140103340
    10.00   0.9113144875    0.7845  1.7114  3.7315  2.4933  0.491   2.244   0.984   0.484   0.320   0.251   0.4787  0.0000  0.9 1   -11.701 3.1140618324
    10.00   0.9114089012    0.7847  1.7125  3.7317  2.4930  0.489   2.240   0.980   0.482   0.318   0.249   0.4787  0.0000  0.9 1   -11.701 3.1140930653
    10.00   0.9114577770    0.7847  1.7137  3.7316  2.4914  0.486   2.238   0.977   0.478   0.314   0.246   0.4787  0.0000  0.9 1   -11.700 3.1141092777
    10.00   0.9115814567    0.7849  1.7174  3.7312  2.4863  0.477   2.233   0.970   0.470   0.305   0.236   0.4787  0.0000  0.9 1   -11.700 3.1141502857
    10.00   0.9117054343    0.7850  1.7221  3.7307  2.4795  0.465   2.228   0.961   0.458   0.292   0.223   0.4787  0.0000  0.9 1   -11.699 3.1141912937
    10.00   0.9118348956    0.7852  1.7285  3.7299  2.4701  0.449   2.220   0.949   0.443   0.275   0.205   0.4787  0.0000  0.9 1   -11.698 3.1142342091
    10.00   0.9119694233    0.7854  1.7370  3.7288  2.4574  0.427   2.211   0.933   0.422   0.253   0.181   0.4787  0.0000  0.9 1   -11.697 3.1142787933
    10.00   0.9121032953    0.7855  1.7481  3.7275  2.4410  0.400   2.198   0.912   0.395   0.224   0.150   0.4787  0.0000  1.0 1   -11.696 3.1143231392
    10.00   0.9122571349    0.7857  1.7642  3.7256  2.4174  0.360   2.179   0.881   0.356   0.181   0.105   0.4787  0.0000  1.0 1   -11.695 3.1143739223
    10.00   0.9123392701    0.7858  1.7731  3.7245  2.4044  0.337   2.170   0.865   0.334   0.158   0.081   0.4787  0.0000  1.0 1   -11.695 3.1144011021
    10.00   0.9124388099    0.7860  1.7901  3.7227  2.3803  0.295   2.155   0.833   0.295   0.115   0.035   0.4787  0.0000  1.1 1   -11.694 3.1144340038
    10.00   0.9126964808    0.7863  1.8494  3.7161  2.2947  0.146   2.106   0.723   0.155   -0.037  -0.125  0.4787  0.0000  1.2 1   -11.693 3.1145193577
    10.00   0.9127190709    0.7863  1.8802  3.7131  2.2517  0.070   2.076   0.665   0.082   -0.115  -0.208  0.4787  0.0000  1.3 1   -11.694 3.1145267487
    10.00   0.9127359390    0.7863  1.9349  3.7081  2.1771  -0.067  2.016   0.559   -0.048  -0.255  -0.353  0.4787  0.0000  1.5 1   -11.695 3.1145324707
    10.00   0.9127409458    0.7863  1.9773  3.7044  2.1197  -0.173  1.967   0.476   -0.149  -0.363  -0.466  0.4787  0.0000  1.7 1   -11.696 3.1145341396
    10.00   0.9127449393    0.7863  2.0604  3.6970  2.0071  -0.381  1.884   0.317   -0.343  -0.571  -0.685  0.4787  0.0000  2.0 1   -11.698 3.1145353317
    10.00   0.9127468467    0.7863  2.1255  3.6912  1.9190  -0.544  1.837   0.198   -0.492  -0.731  -0.854  0.4787  0.0000  2.4 1   -11.700 3.1145360470
    10.00   0.9127489328    0.7863  2.1922  3.6863  1.8325  -0.711  1.774   0.069   -0.647  -0.896  -1.026  0.4787  0.0000  2.7 1   -11.703 3.1145367622
    10.00   0.9127518535    0.7864  2.2495  3.6824  1.7596  -0.854  1.714   -0.043  -0.781  -1.038  -1.173  0.4787  0.0000  3.1 1   -11.706 3.1145377159
    10.00   0.9127537608    0.7864  2.2705  3.6809  1.7326  -0.906  1.693   -0.084  -0.830  -1.090  -1.227  0.4787  0.0000  3.3 1   -11.707 3.1145381927
    10.00   0.9127640724    0.7864  2.2135  3.6852  1.8067  -0.764  1.745   0.025   -0.698  -0.949  -1.080  0.4787  0.0000  2.9 1   -11.704 3.1145417690
    10.00   0.9127726555    0.7864  2.2027  3.6859  1.8206  -0.737  1.756   0.046   -0.673  -0.922  -1.053  0.4787  0.0000  2.8 1   -11.703 3.1145443916
    10.00   0.9128116965    0.7864  2.2657  3.6814  1.7395  -0.894  1.695   -0.076  -0.819  -1.078  -1.215  0.4787  0.0000  3.2 1   -11.706 3.1145575047
    10.00   0.9128369093    0.7865  2.3529  3.6749  1.6263  -1.112  1.617   -0.241  -1.021  -1.293  -1.440  0.4787  0.0000  3.9 1   -11.712 3.1145658493
    10.00   0.9128548503    0.7865  2.4372  3.6685  1.5167  -1.323  1.553   -0.394  -1.209  -1.494  -1.651  0.4787  0.0000  4.7 1   -11.718 3.1145715714
    10.00   0.9128651023    0.7865  2.4893  3.6644  1.4479  -1.453  1.526   -0.484  -1.323  -1.618  -1.782  0.4787  0.0000  5.3 1   -11.723 3.1145751476
    10.00   0.9128754139    0.7865  2.5449  3.6601  1.3750  -1.592  1.497   -0.581  -1.446  -1.750  -1.922  0.4787  0.0000  6.1 1   -11.730 3.1145784855
    10.00   0.9128857255    0.7865  2.6035  3.6557  1.2989  -1.739  1.465   -0.684  -1.576  -1.891  -2.070  0.4787  0.0000  6.9 1   -11.738 3.1145818233
    10.00   0.9128966331    0.7865  2.6813  3.6494  1.1959  -1.933  1.438   -0.814  -1.745  -2.074  -2.265  0.4787  0.0000  8.3 1   -11.751 3.1145853996
    10.00   0.9129039645    0.7865  2.7494  3.6440  1.1063  -2.104  1.422   -0.922  -1.887  -2.231  -2.431  0.4787  0.0000  9.7 1   -11.765 3.1145877838
    10.00   0.9129096270    0.7865  2.8131  3.6386  1.0212  -2.263  1.418   -1.018  -2.017  -2.376  -2.587  0.4787  0.0000  11.3    1   -11.781 3.1145896912
    10.00   0.9129145741    0.7866  2.8779  3.6332  0.9349  -2.425  1.423   -1.113  -2.150  -2.524  -2.745  0.4787  0.0000  13.1    1   -11.802 3.1145913601
    10.00   0.9129190445    0.7866  2.9401  3.6284  0.8534  -2.580  1.424   -1.207  -2.279  -2.667  -2.898  0.4787  0.0000  15.2    1   -11.824 3.1145927906
    10.00   0.9129235744    0.7866  2.9992  3.6233  0.7737  -2.728  1.448   -1.284  -2.396  -2.799  -3.042  0.4787  0.0000  17.5    1   -11.851 3.1145944595
    10.00   0.9129282832    0.7866  3.0602  3.6176  0.6901  -2.880  1.497   -1.349  -2.508  -2.931  -3.186  0.4787  0.0000  20.3    1   -11.627 3.1145958900
    10.00   0.9129325151    0.7866  3.1367  3.6109  0.5867  -3.072  1.551   -1.436  -2.651  -3.097  -3.368  0.4787  0.0000  24.4    1   -10.918 3.1145973206
    10.00   0.9129329920    0.7866  3.1392  3.6107  0.5833  -3.078  1.553   -1.439  -2.656  -3.102  -3.374  0.4787  0.0000  24.5    1   -10.895 3.1145975590
    10.00   0.9129329920    0.7866  3.0929  3.6148  0.6460  -2.962  1.518   -1.387  -2.570  -3.002  -3.264  0.4788  0.0000  21.9    1   -11.323 3.1145975590
    10.00   0.9129467010    0.7596  2.7623  3.6477  1.0930  -2.136  1.313   -0.991  -1.939  -2.274  -2.468  0.4714  0.0000  9.9 1   -11.937 3.1146020889
    10.00   0.9129516482    0.7300  2.8587  3.6414  0.9541  -2.377  1.274   -1.153  -2.146  -2.500  -2.706  0.4714  0.0000  12.5    1   -12.174 3.1146037579
    10.00   0.9129521251    0.7262  2.8041  3.6454  1.0226  -2.240  1.286   -1.066  -2.031  -2.374  -2.572  0.4714  0.5325  11.0    1   -12.186 3.1146037579
    10.00   0.9129638076    0.5617  3.4713  3.6247  0.1609  -3.908  0.609   -2.375  -3.578  -4.002  -4.246  0.4714  0.5415  113.6   0   -9.019  3.1146075726
    10.00   0.9129645824    0.5617  3.4857  4.1110  2.0916  -3.944  -2.855  -3.219  -2.899  -2.637  -2.433  0.0133  0.5611  1.6 1   -13.419 3.1146080494
