# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.8969764709    0.8936  0.7388  3.7331  3.5288  2.923   4.595   3.426   2.925   2.760   2.694   0.4787  0.0000  0.1 1   -11.701 3.1092288494
    10.00   0.8980736732    0.8946  0.7961  3.7286  3.4538  2.780   4.502   3.302   2.784   2.612   2.540   0.4787  0.0000  0.2 1   -11.708 3.1096043587
    10.00   0.8989889622    0.8954  0.8550  3.7254  3.3824  2.632   4.391   3.169   2.638   2.461   2.385   0.4787  0.0000  0.2 1   -11.714 3.1099166870
    10.00   0.8997936845    0.8961  0.9155  3.7229  3.3124  2.481   4.275   3.031   2.490   2.309   2.230   0.4787  0.0000  0.2 1   -11.719 3.1101908684
    10.00   0.8999999762    0.8962  0.9326  3.7223  3.2930  2.439   4.241   2.991   2.448   2.266   2.186   0.4787  0.0000  0.2 1   -11.721 3.1102609634
    10.00   0.9005979896    0.8967  0.9795  3.7207  3.2401  2.321   4.146   2.881   2.332   2.148   2.066   0.4787  0.0000  0.2 1   -11.724 3.1104643345
    10.00   0.9012705684    0.8972  1.0415  3.7189  3.1711  2.166   4.018   2.736   2.180   1.992   1.908   0.4787  0.0000  0.3 1   -11.728 3.1106927395
    10.00   0.9018970728    0.8976  1.1035  3.7172  3.1023  2.011   3.889   2.590   2.027   1.837   1.750   0.4787  0.0000  0.3 1   -11.732 3.1109051704
    10.00   0.9024336934    0.8980  1.1644  3.7154  3.0344  1.859   3.763   2.447   1.877   1.684   1.595   0.4787  0.0000  0.3 1   -11.734 3.1110868454
    10.00   0.9029336572    0.8982  1.2264  3.7134  2.9647  1.704   3.638   2.303   1.725   1.528   1.436   0.4787  0.0000  0.4 1   -11.737 3.1112558842
    10.00   0.9033935666    0.8984  1.2899  3.7114  2.8933  1.545   3.512   2.155   1.568   1.368   1.273   0.4787  0.0000  0.4 1   -11.738 3.1114113331
    10.00   0.9038004279    0.8985  1.3535  3.7094  2.8216  1.386   3.385   2.007   1.412   1.208   1.110   0.4787  0.0000  0.5 1   -11.739 3.1115486622
    10.00   0.9041516185    0.8985  1.4166  3.7073  2.7502  1.229   3.260   1.861   1.256   1.049   0.949   0.4787  0.0000  0.6 1   -11.740 3.1116669178
    10.00   0.9044730067    0.8984  1.4809  3.7049  2.6761  1.068   3.138   1.714   1.098   0.887   0.783   0.4787  0.0000  0.6 1   -11.739 3.1117751598
    10.00   0.9047703743    0.8983  1.5469  3.7026  2.6007  0.903   3.009   1.563   0.936   0.720   0.614   0.4787  0.0000  0.7 1   -11.739 3.1118752956
    10.00   0.9050337672    0.8980  1.6125  3.7002  2.5257  0.739   2.882   1.413   0.775   0.555   0.445   0.4787  0.0000  0.8 1   -11.737 3.1119639874
    10.00   0.9052693844    0.8977  1.6781  3.6973  2.4483  0.575   2.774   1.269   0.618   0.392   0.278   0.4787  0.0000  0.9 1   -11.735 3.1120431423
    10.00   0.9054790735    0.8973  1.7422  3.6948  2.3739  0.415   2.665   1.127   0.463   0.233   0.115   0.4787  0.0000  1.1 1   -11.732 3.1121137142
    10.00   0.9057263732    0.8966  1.8104  3.6920  2.2944  0.244   2.550   0.976   0.299   0.063   -0.059  0.4787  0.0000  1.2 1   -11.727 3.1121966839
    10.00   0.9057982564    0.8963  1.8205  3.6917  2.2828  0.219   2.532   0.953   0.274   0.038   -0.085  0.4787  0.0000  1.2 1   -11.726 3.1122210026
    10.00   0.9059510827    0.8958  1.7685  3.6947  2.3464  0.349   2.604   1.062   0.397   0.166   0.048   0.4787  0.0000  1.1 1   -11.721 3.1122722626
    10.00   0.9060726166    0.8954  1.8266  3.6920  2.2777  0.204   2.512   0.935   0.258   0.022   -0.100  0.4787  0.0000  1.3 1   -11.719 3.1123130322
    10.00   0.9062225223    0.8948  1.8943  3.6889  2.1968  0.034   2.407   0.789   0.096   -0.146  -0.273  0.4787  0.0000  1.4 1   -11.715 3.1123633385
    10.00   0.9063515663    0.8940  1.9555  3.6861  2.1243  -0.119  2.311   0.657   -0.050  -0.298  -0.429  0.4787  0.0000  1.6 1   -11.710 3.1124064922
    10.00   0.9064791203    0.8930  2.0225  3.6827  2.0433  -0.286  2.212   0.515   -0.210  -0.464  -0.600  0.4787  0.0000  1.9 1   -11.704 3.1124494076
    10.00   0.9065879583    0.8919  2.0868  3.6796  1.9660  -0.447  2.117   0.378   -0.364  -0.624  -0.765  0.4787  0.0000  2.2 1   -11.698 3.1124858856
    10.00   0.9066819549    0.8907  2.1501  3.6766  1.8899  -0.605  2.029   0.245   -0.515  -0.782  -0.926  0.4787  0.0000  2.5 1   -11.691 3.1125173569
    10.00   0.9067599773    0.8894  2.2101  3.6732  1.8156  -0.755  1.957   0.124   -0.655  -0.929  -1.079  0.4787  0.0000  2.8 1   -11.684 3.1125435829
    10.00   0.9068371058    0.8877  2.2742  3.6700  1.7378  -0.916  1.875   -0.007  -0.803  -1.085  -1.240  0.4787  0.0000  3.2 1   -11.676 3.1125693321
    10.00   0.9069046974    0.8859  2.3372  3.6662  1.6590  -1.073  1.808   -0.129  -0.947  -1.236  -1.398  0.4787  0.0000  3.7 1   -11.667 3.1125919819
    10.00   0.9069633484    0.8838  2.3978  3.6627  1.5832  -1.225  1.743   -0.247  -1.085  -1.383  -1.550  0.4787  0.0000  4.2 1   -11.659 3.1126115322
    10.00   0.9070163965    0.8815  2.4631  3.6589  1.5017  -1.388  1.674   -0.375  -1.235  -1.540  -1.714  0.4787  0.0000  4.8 1   -11.650 3.1126294136
    10.00   0.9070649147    0.8788  2.5267  3.6556  1.4234  -1.547  1.609   -0.500  -1.381  -1.695  -1.875  0.4787  0.0000  5.5 1   -11.640 3.1126456261
    10.00   0.9071068764    0.8758  2.5876  3.6515  1.3447  -1.699  1.567   -0.610  -1.518  -1.841  -2.028  0.4787  0.0000  6.3 1   -11.632 3.1126596928
    10.00   0.9071466923    0.8721  2.6541  3.6470  1.2586  -1.865  1.528   -0.726  -1.663  -1.998  -2.193  0.4787  0.0000  7.3 1   -11.625 3.1126730442
    10.00   0.9071809649    0.8681  2.7173  3.6430  1.1771  -2.023  1.492   -0.835  -1.799  -2.146  -2.349  0.4787  0.0000  8.4 1   -11.619 3.1126844883
    10.00   0.9072137475    0.8631  2.7860  3.6384  1.0878  -2.195  1.458   -0.953  -1.947  -2.306  -2.518  0.4787  0.0000  9.8 1   -11.617 3.1126954556
    10.00   0.9072418213    0.8576  2.8509  3.6337  1.0013  -2.357  1.439   -1.058  -2.084  -2.456  -2.677  0.4787  0.0000  11.4    1   -11.619 3.1127047539
    10.00   0.9072680473    0.8510  2.9188  3.6292  0.9118  -2.527  1.423   -1.168  -2.229  -2.614  -2.844  0.4787  0.0000  13.4    1   -11.630 3.1127135754
    10.00   0.9072912335    0.8433  2.9837  3.6245  0.8244  -2.689  1.421   -1.267  -2.365  -2.764  -3.004  0.4787  0.0000  16.3    1   -11.652 3.1127214432
    10.00   0.9073125720    0.8341  3.0531  3.6190  0.7279  -2.863  1.453   -1.353  -2.499  -2.918  -3.171  0.4787  0.0000  19.2    1   -11.693 3.1127285957
    10.00   0.9073336124    0.8216  3.1273  3.6133  0.6247  -3.048  1.483   -1.448  -2.644  -3.082  -3.349  0.4787  0.0000  23.0    1   -11.158 3.1127355099
    10.00   0.9073511958    0.8075  3.1996  3.6086  0.5258  -3.229  1.494   -1.550  -2.790  -3.245  -3.523  0.4787  0.0000  27.4    1   -10.481 3.1127414703
    10.00   0.9073694348    0.7867  3.2763  3.6026  0.4138  -3.421  1.549   -1.638  -2.936  -3.414  -3.707  0.4787  0.0000  33.4    1   -9.758  3.1127476692
    10.00   0.9073728323    0.7820  3.2918  3.6015  0.3914  -3.460  1.556   -1.657  -2.966  -3.449  -3.744  0.4787  0.0000  34.7    1   -9.619  3.1127486229
    10.00   0.9073728323    0.7814  1.6875  3.7300  2.5094  0.551   2.311   1.051   0.547   0.380   0.309   0.4787  0.0000  0.8 1   -11.720 3.1127486229
    10.00   0.9074469209    0.7815  1.7014  3.7281  2.4880  0.517   2.297   1.026   0.514   0.343   0.270   0.4787  0.0000  0.9 1   -11.719 3.1127734184
    10.00   0.9075523615    0.7816  1.7105  3.7272  2.4754  0.494   2.284   1.008   0.491   0.319   0.245   0.4787  0.0000  0.9 1   -11.719 3.1128087044
    10.00   0.9076242447    0.7817  1.7142  3.7270  2.4707  0.484   2.277   1.000   0.482   0.309   0.235   0.4787  0.0000  0.9 1   -11.718 3.1128327847
    10.00   0.9076699018    0.7818  1.7149  3.7271  2.4706  0.483   2.275   0.997   0.480   0.308   0.233   0.4787  0.0000  0.9 1   -11.718 3.1128480434
    10.00   0.9078058600    0.7820  1.7147  3.7279  2.4741  0.483   2.267   0.994   0.480   0.309   0.236   0.4787  0.0000  0.9 1   -11.717 3.1128935814
    10.00   0.9079474211    0.7821  1.7129  3.7291  2.4809  0.488   2.259   0.992   0.484   0.315   0.243   0.4787  0.0000  0.9 1   -11.716 3.1129407883
    10.00   0.9080955982    0.7823  1.7112  3.7303  2.4875  0.492   2.250   0.990   0.487   0.321   0.250   0.4787  0.0000  0.9 1   -11.715 3.1129903793
    10.00   0.9082488418    0.7825  1.7103  3.7313  2.4923  0.494   2.243   0.988   0.489   0.324   0.255   0.4787  0.0000  0.9 1   -11.713 3.1130416393
    10.00   0.9084056020    0.7827  1.7102  3.7321  2.4957  0.495   2.235   0.984   0.489   0.325   0.257   0.4787  0.0000  0.9 1   -11.712 3.1130938530
    10.00   0.9085631967    0.7829  1.7109  3.7327  2.4975  0.493   2.227   0.979   0.486   0.324   0.256   0.4787  0.0000  0.9 1   -11.711 3.1131465435
    10.00   0.9087159038    0.7831  1.7124  3.7330  2.4975  0.489   2.220   0.974   0.482   0.320   0.253   0.4787  0.0000  0.9 1   -11.710 3.1131973267
    10.00   0.9088091254    0.7832  1.7134  3.7332  2.4971  0.487   2.216   0.970   0.480   0.318   0.251   0.4787  0.0000  0.9 1   -11.709 3.1132285595
    10.00   0.9088578224    0.7833  1.7146  3.7331  2.4955  0.483   2.214   0.968   0.477   0.315   0.248   0.4787  0.0000  0.9 1   -11.709 3.1132447720
    10.00   0.9089810848    0.7834  1.7182  3.7327  2.4906  0.474   2.210   0.961   0.468   0.305   0.238   0.4787  0.0000  0.9 1   -11.708 3.1132857800
    10.00   0.9091045856    0.7836  1.7229  3.7321  2.4838  0.463   2.204   0.952   0.457   0.293   0.225   0.4787  0.0000  0.9 1   -11.707 3.1133270264
    10.00   0.9092336297    0.7837  1.7292  3.7313  2.4743  0.447   2.197   0.940   0.441   0.276   0.207   0.4787  0.0000  0.9 1   -11.706 3.1133699417
    10.00   0.9093676805    0.7839  1.7378  3.7303  2.4616  0.426   2.187   0.924   0.420   0.254   0.183   0.4787  0.0000  0.9 1   -11.705 3.1134147644
    10.00   0.9095011353    0.7841  1.7487  3.7289  2.4453  0.398   2.175   0.903   0.394   0.225   0.153   0.4787  0.0000  0.9 1   -11.705 3.1134591103
    10.00   0.9096544385    0.7843  1.7644  3.7270  2.4221  0.359   2.157   0.873   0.356   0.183   0.109   0.4787  0.0000  1.0 1   -11.704 3.1135101318
    10.00   0.9097363353    0.7844  1.7732  3.7260  2.4092  0.337   2.147   0.856   0.334   0.160   0.084   0.4787  0.0000  1.0 1   -11.703 3.1135373116
    10.00   0.9098355174    0.7845  1.7901  3.7242  2.3853  0.295   2.128   0.824   0.294   0.116   0.038   0.4787  0.0000  1.1 1   -11.703 3.1135704517
    10.00   0.9100922942    0.7848  1.8495  3.7175  2.2994  0.146   2.079   0.715   0.154   -0.036  -0.122  0.4787  0.0000  1.2 1   -11.702 3.1136558056
    10.00   0.9101148248    0.7848  1.8800  3.7145  2.2567  0.070   2.049   0.657   0.082   -0.113  -0.204  0.4787  0.0000  1.3 1   -11.702 3.1136634350
    10.00   0.9101316333    0.7849  1.9345  3.7095  2.1823  -0.066  1.988   0.550   -0.048  -0.252  -0.349  0.4787  0.0000  1.5 1   -11.703 3.1136689186
    10.00   0.9101365805    0.7849  1.9771  3.7058  2.1248  -0.173  1.940   0.467   -0.149  -0.361  -0.463  0.4787  0.0000  1.6 1   -11.704 3.1136705875
    10.00   0.9101405740    0.7849  2.0591  3.6985  2.0137  -0.378  1.851   0.309   -0.342  -0.568  -0.680  0.4787  0.0000  2.0 1   -11.706 3.1136717796
    10.00   0.9101425409    0.7849  2.1254  3.6927  1.9241  -0.544  1.803   0.187   -0.494  -0.731  -0.852  0.4787  0.0000  2.3 1   -11.709 3.1136724949
    10.00   0.9101445675    0.7849  2.1921  3.6878  1.8379  -0.710  1.737   0.058   -0.650  -0.896  -1.024  0.4787  0.0000  2.7 1   -11.711 3.1136732101
    10.00   0.9101474881    0.7849  2.2503  3.6839  1.7640  -0.856  1.676   -0.057  -0.786  -1.040  -1.174  0.4787  0.0000  3.1 1   -11.714 3.1136741638
    10.00   0.9101493955    0.7849  2.2705  3.6824  1.7381  -0.906  1.656   -0.096  -0.833  -1.090  -1.226  0.4787  0.0000  3.2 1   -11.715 3.1136748791
    10.00   0.9101595879    0.7849  2.2133  3.6867  1.8124  -0.763  1.709   0.014   -0.700  -0.949  -1.078  0.4787  0.0000  2.8 1   -11.712 3.1136782169
    10.00   0.9101679325    0.7849  2.2026  3.6875  1.8261  -0.736  1.719   0.034   -0.675  -0.922  -1.051  0.4787  0.0000  2.8 1   -11.712 3.1136810780
    10.00   0.9102067947    0.7850  2.2658  3.6829  1.7447  -0.894  1.658   -0.088  -0.823  -1.079  -1.214  0.4787  0.0000  3.2 1   -11.714 3.1136939526
    10.00   0.9102319479    0.7850  2.3533  3.6764  1.6313  -1.113  1.578   -0.255  -1.026  -1.295  -1.439  0.4787  0.0000  3.9 1   -11.720 3.1137022972
    10.00   0.9102497697    0.7850  2.4375  3.6701  1.5219  -1.324  1.512   -0.409  -1.215  -1.497  -1.652  0.4787  0.0000  4.7 1   -11.726 3.1137082577
    10.00   0.9102599621    0.7850  2.4892  3.6660  1.4536  -1.453  1.484   -0.499  -1.328  -1.620  -1.782  0.4787  0.0000  5.3 1   -11.731 3.1137115955
    10.00   0.9102702141    0.7850  2.5446  3.6617  1.3812  -1.592  1.455   -0.596  -1.451  -1.753  -1.922  0.4787  0.0000  6.0 1   -11.738 3.1137149334
    10.00   0.9102804661    0.7851  2.6030  3.6574  1.3055  -1.738  1.422   -0.698  -1.580  -1.892  -2.069  0.4787  0.0000  6.8 1   -11.745 3.1137185097
    10.00   0.9102913141    0.7851  2.6806  3.6511  1.2027  -1.932  1.394   -0.829  -1.750  -2.077  -2.264  0.4787  0.0000  8.2 1   -11.758 3.1137220860
    10.00   0.9102986455    0.7851  2.7488  3.6458  1.1133  -2.102  1.375   -0.938  -1.894  -2.234  -2.432  0.4787  0.0000  9.6 1   -11.772 3.1137244701
    10.00   0.9103042483    0.7851  2.8115  3.6405  1.0295  -2.259  1.370   -1.034  -2.023  -2.378  -2.585  0.4787  0.0000  11.1    1   -11.788 3.1137263775
    10.00   0.9103091955    0.7851  2.8762  3.6352  0.9435  -2.421  1.373   -1.129  -2.155  -2.525  -2.744  0.4787  0.0000  12.9    1   -11.808 3.1137280464
    10.00   0.9103136659    0.7851  2.9384  3.6304  0.8623  -2.576  1.372   -1.223  -2.285  -2.668  -2.896  0.4787  0.0000  14.9    1   -11.830 3.1137294769
    10.00   0.9103181362    0.7851  2.9967  3.6255  0.7840  -2.722  1.388   -1.305  -2.403  -2.801  -3.039  0.4787  0.0000  17.1    1   -11.856 3.1137309074
    10.00   0.9103227854    0.7851  3.0572  3.6199  0.7012  -2.873  1.434   -1.371  -2.515  -2.932  -3.183  0.4787  0.0000  19.9    1   -11.699 3.1137325764
    10.00   0.9103270173    0.7851  3.1352  3.6131  0.5959  -3.068  1.488   -1.460  -2.662  -3.102  -3.369  0.4787  0.0000  24.0    1   -10.976 3.1137337685
    10.00   0.9103274345    0.7851  3.1555  3.6114  0.5692  -3.119  1.498   -1.485  -2.700  -3.146  -3.417  0.4787  0.0000  25.2    1   -10.795 3.1137340069
    10.00   0.9103274941    0.7851  2.7868  3.6457  1.0749  -2.197  1.297   -1.029  -1.988  -2.330  -2.528  0.4744  0.0000  10.3    1   -11.779 3.1137340069
    10.00   0.9103420973    0.7563  2.7677  3.6498  1.0941  -2.149  1.245   -1.026  -1.963  -2.294  -2.484  0.4716  0.0000  9.8 1   -11.959 3.1137387753
    10.00   0.9103473425    0.7251  2.8775  3.6426  0.9372  -2.424  1.202   -1.209  -2.199  -2.551  -2.755  0.4716  0.0000  12.8    1   -12.213 3.1137406826
    10.00   0.9103479385    0.7210  2.8121  3.6474  1.0193  -2.260  1.216   -1.106  -2.061  -2.400  -2.595  0.4716  0.5334  11.1    1   -12.224 3.1137409210
    10.00   0.9103583097    0.5611  3.4699  3.6278  0.1742  -3.905  0.520   -2.407  -3.591  -4.008  -4.247  0.4716  0.5415  110.3   0   -9.107  3.1137442589
    10.00   0.9103590846    0.5611  3.4818  4.1107  2.0942  -3.934  -2.844  -3.210  -2.889  -2.627  -2.424  0.0130  0.5605  1.6 1   -13.424 3.1137444973
