# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.8503152728    0.8484  0.3643  3.8215  4.2343  3.859   4.949   4.094   3.895   3.865   3.898   0.4787  0.0000  0.0 1   -11.511 3.0923433304
    10.00   0.8534154892    0.8515  0.3890  3.8218  4.2122  3.797   4.888   4.030   3.833   3.803   3.836   0.4787  0.0000  0.0 1   -11.514 3.0935239792
    10.00   0.8640145063    0.8618  0.4800  3.8213  4.1246  3.570   4.670   3.799   3.603   3.574   3.607   0.4787  0.0000  0.1 1   -11.536 3.0974946022
    10.00   0.8714857101    0.8690  0.5604  3.8134  4.0160  3.369   4.496   3.613   3.396   3.355   3.379   0.4787  0.0000  0.1 1   -11.560 3.1002340317
    10.00   0.8761047125    0.8734  0.6216  3.8011  3.9080  3.216   4.377   3.488   3.236   3.176   3.186   0.4787  0.0000  0.1 1   -11.579 3.1019036770
    10.00   0.8791731596    0.8762  0.6671  3.7835  3.7935  3.102   4.339   3.423   3.114   3.028   3.018   0.4787  0.0000  0.1 1   -11.593 3.1030030251
    10.00   0.8813843131    0.8783  0.6995  3.7635  3.6822  3.021   4.376   3.406   3.029   2.911   2.878   0.4787  0.0000  0.1 1   -11.604 3.1037902832
    10.00   0.8831365705    0.8799  0.7433  3.7478  3.5764  2.912   4.383   3.353   2.920   2.777   2.726   0.4787  0.0000  0.1 1   -11.612 3.1044113636
    10.00   0.8846855760    0.8812  0.8201  3.7379  3.4607  2.720   4.295   3.203   2.732   2.573   2.510   0.4787  0.0000  0.2 1   -11.620 3.1049580574
    10.00   0.8857339621    0.8821  0.8964  3.7333  3.3664  2.529   4.154   3.031   2.543   2.377   2.308   0.4787  0.0000  0.2 1   -11.625 3.1053271294
    10.00   0.8864254951    0.8827  0.9556  3.7310  3.2981  2.381   4.031   2.892   2.396   2.226   2.154   0.4787  0.0000  0.2 1   -11.629 3.1055700779
    10.00   0.8870252371    0.8831  1.0146  3.7291  3.2317  2.233   3.905   2.752   2.249   2.076   2.002   0.4787  0.0000  0.2 1   -11.631 3.1057803631
    10.00   0.8875169754    0.8835  1.0671  3.7274  3.1726  2.102   3.792   2.628   2.118   1.943   1.867   0.4787  0.0000  0.3 1   -11.633 3.1059527397
    10.00   0.8879832625    0.8837  1.1231  3.7257  3.1102  1.962   3.669   2.495   1.979   1.801   1.723   0.4787  0.0000  0.3 1   -11.635 3.1061158180
    10.00   0.8884181380    0.8840  1.1803  3.7241  3.0467  1.819   3.547   2.359   1.838   1.657   1.577   0.4787  0.0000  0.3 1   -11.637 3.1062679291
    10.00   0.8887956142    0.8841  1.2344  3.7225  2.9861  1.684   3.435   2.232   1.704   1.521   1.438   0.4787  0.0000  0.4 1   -11.638 3.1063997746
    10.00   0.8891502619    0.8843  1.2901  3.7208  2.9237  1.545   3.323   2.101   1.567   1.380   1.296   0.4787  0.0000  0.4 1   -11.639 3.1065235138
    10.00   0.8894747496    0.8843  1.3469  3.7190  2.8599  1.403   3.209   1.969   1.426   1.237   1.150   0.4787  0.0000  0.5 1   -11.639 3.1066365242
    10.00   0.8897349834    0.8843  1.3975  3.7174  2.8026  1.276   3.108   1.851   1.301   1.109   1.020   0.4787  0.0000  0.5 1   -11.639 3.1067273617
    10.00   0.8899818063    0.8843  1.4491  3.7155  2.7436  1.147   3.007   1.731   1.174   0.979   0.887   0.4787  0.0000  0.6 1   -11.639 3.1068131924
    10.00   0.8902116418    0.8842  1.5028  3.7137  2.6826  1.013   2.901   1.607   1.042   0.843   0.749   0.4787  0.0000  0.6 1   -11.639 3.1068933010
    10.00   0.8904229999    0.8840  1.5573  3.7117  2.6200  0.877   2.796   1.482   0.908   0.706   0.609   0.4787  0.0000  0.7 1   -11.638 3.1069667339
    10.00   0.8906101584    0.8838  1.6099  3.7098  2.5595  0.745   2.693   1.361   0.779   0.573   0.473   0.4787  0.0000  0.8 1   -11.637 3.1070318222
    10.00   0.8907654285    0.8835  1.6579  3.7080  2.5043  0.625   2.600   1.251   0.661   0.452   0.350   0.4787  0.0000  0.8 1   -11.636 3.1070857048
    10.00   0.8909149766    0.8832  1.7078  3.7061  2.4468  0.500   2.505   1.137   0.538   0.325   0.221   0.4787  0.0000  0.9 1   -11.635 3.1071376801
    10.00   0.8910504580    0.8828  1.7565  3.7043  2.3904  0.379   2.415   1.026   0.418   0.202   0.095   0.4787  0.0000  1.0 1   -11.633 3.1071848869
    10.00   0.8911657929    0.8824  1.8014  3.7024  2.3379  0.267   2.333   0.925   0.308   0.088   -0.021  0.4787  0.0000  1.1 1   -11.631 3.1072249413
    10.00   0.8912783861    0.8820  1.8455  3.7006  2.2864  0.156   2.252   0.826   0.200   -0.023  -0.135  0.4787  0.0000  1.2 1   -11.629 3.1072640419
    10.00   0.8913770914    0.8815  1.8809  3.6992  2.2450  0.068   2.190   0.747   0.113   -0.112  -0.226  0.4787  0.0000  1.3 1   -11.626 3.1072981358
    10.00   0.8914725780    0.8809  1.9066  3.6982  2.2153  0.004   2.145   0.689   0.051   -0.176  -0.292  0.4787  0.0000  1.4 1   -11.624 3.1073312759
    10.00   0.8915861845    0.8803  1.8729  3.7002  2.2566  0.088   2.192   0.760   0.131   -0.092  -0.205  0.4787  0.0000  1.3 1   -11.620 3.1073706150
    10.00   0.8917047381    0.8796  1.9360  3.6974  2.1820  -0.070  2.090   0.622   -0.020  -0.250  -0.366  0.4787  0.0000  1.5 1   -11.617 3.1074118614
    10.00   0.8918155432    0.8788  1.9978  3.6946  2.1085  -0.224  1.992   0.488   -0.169  -0.404  -0.524  0.4787  0.0000  1.7 1   -11.613 3.1074502468
    10.00   0.8919206262    0.8777  2.0627  3.6916  2.0310  -0.387  1.891   0.348   -0.325  -0.565  -0.690  0.4787  0.0000  1.9 1   -11.610 3.1074867249
    10.00   0.8920122981    0.8766  2.1251  3.6887  1.9564  -0.543  1.797   0.214   -0.474  -0.721  -0.850  0.4787  0.0000  2.2 1   -11.605 3.1075184345
    10.00   0.8921008110    0.8751  2.1935  3.6854  1.8743  -0.714  1.699   0.069   -0.638  -0.892  -1.026  0.4787  0.0000  2.5 1   -11.600 3.1075491905
    10.00   0.8921760917    0.8735  2.2584  3.6821  1.7954  -0.876  1.611   -0.067  -0.793  -1.054  -1.193  0.4787  0.0000  2.9 1   -11.595 3.1075751781
    10.00   0.8922484517    0.8715  2.3291  3.6784  1.7088  -1.053  1.518   -0.213  -0.961  -1.230  -1.375  0.4787  0.0000  3.3 1   -11.590 3.1076002121
    10.00   0.8923065066    0.8695  2.3939  3.6749  1.6288  -1.215  1.436   -0.345  -1.115  -1.392  -1.541  0.4787  0.0000  3.8 1   -11.585 3.1076202393
    10.00   0.8923636079    0.8668  2.4648  3.6709  1.5409  -1.392  1.357   -0.485  -1.278  -1.564  -1.720  0.4787  0.0000  4.5 1   -11.580 3.1076400280
    10.00   0.8924064636    0.8643  2.5265  3.6673  1.4633  -1.546  1.297   -0.604  -1.419  -1.713  -1.876  0.4787  0.0000  5.1 1   -11.576 3.1076550484
    10.00   0.8924522400    0.8607  2.5996  3.6632  1.3720  -1.729  1.229   -0.744  -1.587  -1.891  -2.061  0.4787  0.0000  6.0 1   -11.574 3.1076707840
    10.00   0.8924914598    0.8567  2.6713  3.6590  1.2816  -1.908  1.169   -0.880  -1.750  -2.065  -2.242  0.4787  0.0000  7.0 1   -11.574 3.1076843739
    10.00   0.8925255537    0.8521  2.7406  3.6547  1.1925  -2.082  1.120   -1.006  -1.907  -2.233  -2.418  0.4787  0.0000  8.2 1   -11.577 3.1076962948
    10.00   0.8925570846    0.8464  2.8120  3.6502  1.1005  -2.260  1.072   -1.136  -2.068  -2.406  -2.598  0.4787  0.0000  10.0    1   -11.586 3.1077070236
    10.00   0.8925865889    0.8394  2.8919  3.6450  0.9963  -2.460  1.035   -1.272  -2.240  -2.593  -2.796  0.4787  0.0000  12.0    1   -11.607 3.1077172756
    10.00   0.8926125765    0.8309  2.9651  3.6404  0.9001  -2.643  1.012   -1.391  -2.398  -2.765  -2.977  0.4787  0.0000  14.2    1   -11.639 3.1077263355
    10.00   0.8926362991    0.8206  3.0445  3.6343  0.7908  -2.841  1.022   -1.507  -2.562  -2.948  -3.173  0.4787  0.0000  17.1    1   -11.697 3.1077344418
    10.00   0.8926570415    0.8076  3.1222  3.6293  0.6861  -3.036  1.011   -1.629  -2.727  -3.130  -3.366  0.4787  0.0000  20.6    1   -11.518 3.1077415943
    10.00   0.8926758766    0.7917  3.2012  3.6243  0.5786  -3.233  1.004   -1.753  -2.895  -3.315  -3.561  0.4787  0.0000  24.8    1   -10.794 3.1077482700
    10.00   0.8926920891    0.7726  3.2729  3.6196  0.4774  -3.412  1.021   -1.849  -3.039  -3.477  -3.735  0.4787  0.0000  29.6    1   -10.147 3.1077537537
    10.00   0.8926920891    0.7764  1.6973  3.7406  2.5393  0.527   2.136   0.975   0.528   0.376   0.317   0.4787  0.0000  0.8 1   -11.751 3.1077537537
    10.00   0.8927708864    0.7765  1.7095  3.7387  2.5195  0.496   2.124   0.953   0.498   0.344   0.282   0.4787  0.0000  0.8 1   -11.750 3.1077811718
    10.00   0.8928704262    0.7766  1.7163  3.7381  2.5103  0.479   2.113   0.939   0.482   0.326   0.263   0.4787  0.0000  0.8 1   -11.749 3.1078155041
    10.00   0.8929368854    0.7767  1.7195  3.7379  2.5062  0.471   2.107   0.932   0.473   0.318   0.255   0.4787  0.0000  0.8 1   -11.749 3.1078383923
    10.00   0.8929868340    0.7767  1.7202  3.7381  2.5063  0.469   2.104   0.929   0.472   0.316   0.253   0.4787  0.0000  0.8 1   -11.749 3.1078557968
    10.00   0.8931307197    0.7769  1.7210  3.7389  2.5088  0.468   2.095   0.924   0.469   0.315   0.253   0.4787  0.0000  0.8 1   -11.747 3.1079053879
    10.00   0.8932813406    0.7771  1.7199  3.7402  2.5153  0.470   2.085   0.920   0.471   0.319   0.259   0.4787  0.0000  0.8 1   -11.746 3.1079576015
    10.00   0.8934391737    0.7773  1.7188  3.7415  2.5216  0.473   2.076   0.916   0.473   0.323   0.265   0.4787  0.0000  0.8 1   -11.745 3.1080119610
    10.00   0.8936018944    0.7775  1.7185  3.7425  2.5262  0.474   2.066   0.912   0.473   0.325   0.268   0.4787  0.0000  0.8 1   -11.744 3.1080682278
    10.00   0.8937705159    0.7777  1.7191  3.7433  2.5290  0.472   2.057   0.906   0.471   0.324   0.268   0.4787  0.0000  0.8 1   -11.742 3.1081264019
    10.00   0.8939406872    0.7779  1.7207  3.7438  2.5295  0.468   2.049   0.900   0.466   0.321   0.266   0.4787  0.0000  0.8 1   -11.741 3.1081852913
    10.00   0.8940218091    0.7780  1.7218  3.7439  2.5289  0.466   2.045   0.897   0.464   0.318   0.263   0.4787  0.0000  0.8 1   -11.740 3.1082131863
    10.00   0.8940733075    0.7781  1.7230  3.7438  2.5273  0.463   2.043   0.894   0.461   0.315   0.260   0.4787  0.0000  0.8 1   -11.740 3.1082308292
    10.00   0.8941736817    0.7782  1.7257  3.7435  2.5235  0.456   2.040   0.889   0.454   0.308   0.252   0.4787  0.0000  0.8 1   -11.739 3.1082656384
    10.00   0.8942736983    0.7783  1.7291  3.7430  2.5181  0.447   2.036   0.882   0.446   0.299   0.242   0.4787  0.0000  0.8 1   -11.739 3.1082999706
    10.00   0.8943758607    0.7784  1.7335  3.7424  2.5112  0.436   2.032   0.875   0.435   0.287   0.230   0.4787  0.0000  0.8 1   -11.738 3.1083352566
    10.00   0.8944824338    0.7786  1.7390  3.7415  2.5024  0.423   2.026   0.865   0.422   0.273   0.214   0.4787  0.0000  0.9 1   -11.737 3.1083719730
    10.00   0.8945933580    0.7787  1.7464  3.7404  2.4905  0.404   2.019   0.852   0.404   0.253   0.193   0.4787  0.0000  0.9 1   -11.736 3.1084101200
    10.00   0.8947120905    0.7788  1.7557  3.7390  2.4758  0.381   2.010   0.835   0.381   0.228   0.166   0.4787  0.0000  0.9 1   -11.736 3.1084511280
    10.00   0.8948736191    0.7790  1.7709  3.7369  2.4523  0.343   1.994   0.807   0.345   0.187   0.123   0.4787  0.0000  0.9 1   -11.735 3.1085066795
    10.00   0.8949221969    0.7791  1.7760  3.7362  2.4444  0.330   1.988   0.798   0.332   0.174   0.109   0.4787  0.0000  0.9 1   -11.734 3.1085233688
    10.00   0.8949862123    0.7792  1.7835  3.7353  2.4332  0.311   1.979   0.784   0.314   0.154   0.088   0.4787  0.0000  1.0 1   -11.734 3.1085455418
    10.00   0.8952897787    0.7796  1.8599  3.7263  2.3213  0.120   1.882   0.636   0.128   -0.048  -0.126  0.4787  0.0000  1.2 1   -11.733 3.1086499691
    10.00   0.8953137994    0.7796  1.8972  3.7227  2.2694  0.027   1.837   0.563   0.039   -0.144  -0.226  0.4787  0.0000  1.3 1   -11.733 3.1086580753
    10.00   0.8953269720    0.7796  1.9450  3.7183  2.2041  -0.092  1.781   0.469   -0.076  -0.266  -0.354  0.4787  0.0000  1.4 1   -11.734 3.1086626053
    10.00   0.8953310251    0.7796  1.9869  3.7146  2.1474  -0.197  1.731   0.386   -0.176  -0.374  -0.466  0.4787  0.0000  1.6 1   -11.735 3.1086640358
    10.00   0.8953340650    0.7796  2.0485  3.7093  2.0645  -0.351  1.656   0.265   -0.323  -0.531  -0.631  0.4787  0.0000  1.8 1   -11.736 3.1086649895
    10.00   0.8953363895    0.7796  2.1290  3.7027  1.9575  -0.553  1.557   0.105   -0.516  -0.736  -0.845  0.4787  0.0000  2.2 1   -11.739 3.1086659431
    10.00   0.8953387737    0.7796  2.2043  3.6977  1.8624  -0.741  1.460   -0.049  -0.696  -0.926  -1.042  0.4787  0.0000  2.6 1   -11.742 3.1086666584
    10.00   0.8953422308    0.7796  2.2614  3.6940  1.7904  -0.884  1.395   -0.163  -0.831  -1.068  -1.190  0.4787  0.0000  2.9 1   -11.744 3.1086678505
    10.00   0.8953431845    0.7796  2.2709  3.6934  1.7785  -0.907  1.385   -0.182  -0.853  -1.092  -1.214  0.4787  0.0000  3.0 1   -11.745 3.1086683273
    10.00   0.8953560591    0.7796  2.2110  3.6977  1.8556  -0.757  1.445   -0.065  -0.713  -0.943  -1.059  0.4787  0.0000  2.6 1   -11.742 3.1086726189
    10.00   0.8953598142    0.7797  2.2036  3.6982  1.8651  -0.739  1.453   -0.051  -0.695  -0.925  -1.040  0.4787  0.0000  2.6 1   -11.741 3.1086740494
    10.00   0.8953981996    0.7797  2.2727  3.6933  1.7766  -0.912  1.381   -0.186  -0.857  -1.097  -1.219  0.4787  0.0000  3.0 1   -11.744 3.1086871624
    10.00   0.8954208493    0.7797  2.3538  3.6877  1.6728  -1.115  1.299   -0.344  -1.047  -1.298  -1.429  0.4787  0.0000  3.6 1   -11.749 3.1086950302
    10.00   0.8954392076    0.7797  2.4384  3.6816  1.5638  -1.326  1.218   -0.506  -1.245  -1.508  -1.648  0.4787  0.0000  4.4 1   -11.755 3.1087012291
    10.00   0.8954540491    0.7798  2.5142  3.6760  1.4658  -1.515  1.152   -0.649  -1.421  -1.697  -1.845  0.4787  0.0000  5.2 1   -11.761 3.1087062359
    10.00   0.8954635262    0.7798  2.5657  3.6723  1.3995  -1.644  1.117   -0.742  -1.537  -1.822  -1.976  0.4787  0.0000  5.8 1   -11.767 3.1087095737
    10.00   0.8954737186    0.7798  2.6288  3.6676  1.3177  -1.802  1.083   -0.853  -1.677  -1.973  -2.136  0.4787  0.0000  6.7 1   -11.775 3.1087131500
    10.00   0.8954840302    0.7798  2.7082  3.6615  1.2139  -2.001  1.047   -0.989  -1.853  -2.164  -2.337  0.4787  0.0000  8.0 1   -11.788 3.1087167263
    10.00   0.8954907060    0.7798  2.7748  3.6567  1.1278  -2.167  1.016   -1.105  -2.000  -2.324  -2.505  0.4787  0.0000  9.3 1   -11.801 3.1087188721
    10.00   0.8954964280    0.7798  2.8415  3.6514  1.0401  -2.334  0.996   -1.216  -2.147  -2.483  -2.674  0.4787  0.0000  10.9    1   -11.817 3.1087210178
    10.00   0.8955011368    0.7798  2.9028  3.6470  0.9613  -2.487  0.979   -1.315  -2.278  -2.627  -2.826  0.4787  0.0000  12.5    1   -11.834 3.1087224483
    10.00   0.8955056071    0.7798  2.9627  3.6427  0.8840  -2.637  0.973   -1.407  -2.404  -2.766  -2.974  0.4787  0.0000  14.3    1   -11.855 3.1087241173
    10.00   0.8955104947    0.7798  3.0255  3.6375  0.8005  -2.794  0.985   -1.496  -2.532  -2.910  -3.129  0.4787  0.0000  16.6    1   -11.881 3.1087257862
    10.00   0.8955150843    0.7798  3.1027  3.6309  0.6969  -2.987  1.013   -1.601  -2.688  -3.086  -3.318  0.4787  0.0000  20.0    1   -11.624 3.1087272167
    10.00   0.8955158591    0.7798  3.1240  3.6292  0.6687  -3.040  1.019   -1.630  -2.731  -3.135  -3.371  0.4787  0.0000  21.0    1   -11.429 3.1087276936
    10.00   0.8955161572    0.7798  3.1361  3.6282  0.6528  -3.070  1.022   -1.647  -2.756  -3.163  -3.400  0.4787  0.0000  21.6    1   -11.320 3.1087276936
    10.00   0.8955161572    0.7798  2.8224  3.6560  1.0776  -2.286  0.929   -1.214  -2.117  -2.443  -2.626  0.4759  0.0000  10.2    1   -11.809 3.1087276936
    10.00   0.8955336809    0.7497  2.7595  3.6668  1.1664  -2.129  0.824   -1.162  -2.002  -2.303  -2.467  0.4730  0.5287  8.6 1   -11.994 3.1087336540
    10.00   0.8955405951    0.7179  2.8804  3.6590  0.9958  -2.431  0.748   -1.381  -2.275  -2.596  -2.774  0.4730  0.5352  11.5    1   -12.250 3.1087360382
    10.00   0.8955448270    0.6836  2.8602  3.6621  1.0070  -2.380  0.728   -1.359  -2.236  -2.550  -2.723  0.4730  0.5398  11.2    1   -12.493 3.1087374687
    10.00   0.8955456018    0.6515  3.0139  3.6683  0.8573  -2.765  0.265   -1.788  -2.646  -2.951  -3.114  0.4625  0.5405  14.3    1   -12.775 3.1087377071
    10.00   0.8955464363    0.6141  3.1956  3.6663  0.6418  -3.219  -0.054  -2.201  -3.093  -3.408  -3.576  0.4625  0.5411  20.7    1   -11.687 3.1087381840
    10.00   0.8955470920    0.5833  3.3450  3.6645  0.4631  -3.592  -0.309  -2.537  -3.460  -3.785  -3.957  0.4625  0.5416  28.2    1   -10.565 3.1087384224
    10.00   0.8955476880    0.5575  3.4704  3.6632  0.3125  -3.906  -0.516  -2.815  -3.766  -4.101  -4.277  0.4625  0.5420  36.7    1   -9.655  3.1087384224
