# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.8937552571    0.7758  1.7198  3.7423  2.5232  0.470   2.074   0.909   0.467   0.319   0.262   0.4787  0.0000  0.8 1   -11.754 3.1081211567
    10.00   0.8938066363    0.7758  1.7211  3.7422  2.5216  0.467   2.072   0.906   0.464   0.316   0.259   0.4787  0.0000  0.8 1   -11.754 3.1081390381
    10.00   0.8939065933    0.7760  1.7238  3.7419  2.5178  0.460   2.068   0.901   0.457   0.309   0.252   0.4787  0.0000  0.8 1   -11.753 3.1081733704
    10.00   0.8940062523    0.7761  1.7273  3.7415  2.5126  0.452   2.064   0.894   0.449   0.300   0.242   0.4787  0.0000  0.8 1   -11.753 3.1082077026
    10.00   0.8941080570    0.7762  1.7317  3.7409  2.5058  0.441   2.059   0.886   0.438   0.288   0.229   0.4787  0.0000  0.9 1   -11.752 3.1082429886
    10.00   0.8942142725    0.7763  1.7372  3.7401  2.4972  0.427   2.053   0.876   0.425   0.273   0.214   0.4787  0.0000  0.9 1   -11.751 3.1082794666
    10.00   0.8943248391    0.7765  1.7448  3.7390  2.4855  0.408   2.046   0.862   0.407   0.253   0.192   0.4787  0.0000  0.9 1   -11.750 3.1083176136
    10.00   0.8944430947    0.7766  1.7542  3.7377  2.4708  0.385   2.036   0.845   0.384   0.228   0.165   0.4787  0.0000  0.9 1   -11.749 3.1083583832
    10.00   0.8946041465    0.7768  1.7695  3.7356  2.4473  0.346   2.019   0.817   0.346   0.187   0.122   0.4787  0.0000  0.9 1   -11.748 3.1084139347
    10.00   0.8946524858    0.7769  1.7747  3.7350  2.4396  0.333   2.013   0.807   0.334   0.174   0.107   0.4787  0.0000  1.0 1   -11.748 3.1084306240
    10.00   0.8947163224    0.7770  1.7822  3.7341  2.4285  0.314   2.004   0.792   0.316   0.154   0.086   0.4787  0.0000  1.0 1   -11.748 3.1084525585
    10.00   0.8950189352    0.7773  1.8584  3.7253  2.3175  0.124   1.906   0.645   0.130   -0.047  -0.126  0.4787  0.0000  1.2 1   -11.747 3.1085567474
    10.00   0.8950428963    0.7774  1.8968  3.7216  2.2643  0.028   1.864   0.570   0.039   -0.146  -0.229  0.4787  0.0000  1.3 1   -11.747 3.1085648537
    10.00   0.8950560093    0.7774  1.9454  3.7173  2.1983  -0.094  1.807   0.475   -0.078  -0.270  -0.359  0.4787  0.0000  1.4 1   -11.748 3.1085693836
    10.00   0.8950600028    0.7774  1.9883  3.7136  2.1406  -0.201  1.755   0.390   -0.180  -0.379  -0.473  0.4787  0.0000  1.6 1   -11.749 3.1085708141
    10.00   0.8950630426    0.7774  2.0511  3.7082  2.0561  -0.358  1.679   0.265   -0.330  -0.540  -0.641  0.4787  0.0000  1.9 1   -11.750 3.1085717678
    10.00   0.8950653672    0.7774  2.1311  3.7014  1.9492  -0.558  1.583   0.108   -0.521  -0.744  -0.854  0.4787  0.0000  2.2 1   -11.753 3.1085727215
    10.00   0.8950677514    0.7774  2.2066  3.6964  1.8536  -0.746  1.493   -0.044  -0.700  -0.933  -1.050  0.4787  0.0000  2.6 1   -11.756 3.1085734367
    10.00   0.8950711489    0.7774  2.2613  3.6928  1.7845  -0.883  1.432   -0.153  -0.829  -1.069  -1.191  0.4787  0.0000  3.0 1   -11.758 3.1085746288
    10.00   0.8950721025    0.7774  2.2701  3.6922  1.7733  -0.905  1.423   -0.171  -0.850  -1.091  -1.214  0.4787  0.0000  3.0 1   -11.759 3.1085748672
    10.00   0.8950849175    0.7774  2.2096  3.6966  1.8514  -0.754  1.482   -0.053  -0.709  -0.941  -1.058  0.4787  0.0000  2.6 1   -11.756 3.1085793972
    10.00   0.8950886726    0.7774  2.2020  3.6971  1.8612  -0.735  1.490   -0.038  -0.691  -0.922  -1.038  0.4787  0.0000  2.6 1   -11.755 3.1085805893
    10.00   0.8951268196    0.7775  2.2706  3.6923  1.7732  -0.906  1.420   -0.172  -0.851  -1.092  -1.215  0.4787  0.0000  3.0 1   -11.758 3.1085937023
    10.00   0.8951492310    0.7775  2.3505  3.6866  1.6705  -1.106  1.341   -0.327  -1.038  -1.290  -1.422  0.4787  0.0000  3.6 1   -11.762 3.1086015701
    10.00   0.8951674700    0.7775  2.4358  3.6803  1.5600  -1.320  1.263   -0.489  -1.236  -1.502  -1.643  0.4787  0.0000  4.4 1   -11.769 3.1086077690
    10.00   0.8951821923    0.7775  2.5120  3.6746  1.4610  -1.510  1.201   -0.631  -1.413  -1.691  -1.840  0.4787  0.0000  5.2 1   -11.775 3.1086127758
    10.00   0.8951916099    0.7775  2.5637  3.6708  1.3942  -1.639  1.169   -0.723  -1.528  -1.815  -1.971  0.4787  0.0000  5.9 1   -11.781 3.1086161137
    10.00   0.8952017426    0.7776  2.6271  3.6660  1.3117  -1.798  1.136   -0.834  -1.668  -1.967  -2.132  0.4787  0.0000  6.8 1   -11.789 3.1086196899
    10.00   0.8952119946    0.7776  2.7072  3.6597  1.2066  -1.998  1.103   -0.971  -1.845  -2.158  -2.334  0.4787  0.0000  8.1 1   -11.802 3.1086230278
    10.00   0.8952186108    0.7776  2.7739  3.6547  1.1198  -2.165  1.074   -1.085  -1.992  -2.318  -2.502  0.4787  0.0000  9.5 1   -11.816 3.1086254120
    10.00   0.8952243328    0.7776  2.8410  3.6493  1.0310  -2.333  1.058   -1.195  -2.138  -2.478  -2.671  0.4787  0.0000  11.0    1   -11.832 3.1086273193
    10.00   0.8952289820    0.7776  2.9032  3.6449  0.9511  -2.488  1.043   -1.294  -2.269  -2.622  -2.825  0.4787  0.0000  12.7    1   -11.850 3.1086289883
    10.00   0.8952334523    0.7776  2.9627  3.6405  0.8740  -2.637  1.038   -1.385  -2.394  -2.760  -2.972  0.4787  0.0000  14.6    1   -11.871 3.1086304188
    10.00   0.8952382207    0.7776  3.0261  3.6351  0.7891  -2.795  1.055   -1.472  -2.522  -2.905  -3.127  0.4787  0.0000  16.9    1   -11.898 3.1086320877
    10.00   0.8952428699    0.7776  3.1051  3.6282  0.6825  -2.993  1.088   -1.578  -2.681  -3.084  -3.321  0.4787  0.0000  20.5    1   -11.540 3.1086337566
    10.00   0.8952435851    0.7776  3.1241  3.6266  0.6572  -3.040  1.095   -1.604  -2.719  -3.127  -3.367  0.4787  0.0000  21.4    1   -11.365 3.1086339951
    10.00   0.8952438831    0.7776  3.1360  3.6257  0.6415  -3.070  1.098   -1.621  -2.744  -3.155  -3.397  0.4787  0.0000  22.0    1   -11.257 3.1086339951
    10.00   0.8952439427    0.7776  2.6123  3.6741  1.3590  -1.761  0.989   -0.872  -1.663  -1.943  -2.094  0.4732  0.0000  6.2 1   -11.784 3.1086339951
    10.00   0.8952610493    0.7478  2.7546  3.6662  1.1679  -2.117  0.861   -1.145  -1.989  -2.290  -2.455  0.4732  0.5284  8.6 1   -12.007 3.1086399555
    10.00   0.8952678442    0.7185  2.8922  3.6572  0.9769  -2.461  0.779   -1.391  -2.298  -2.623  -2.803  0.4732  0.5347  11.9    1   -12.250 3.1086423397
    10.00   0.8952719569    0.6907  2.8431  3.6614  1.0257  -2.338  0.791   -1.312  -2.192  -2.506  -2.679  0.4732  0.5392  10.8    1   -12.437 3.1086437702
    10.00   0.8952727914    0.6571  3.0006  3.6573  0.8302  -2.732  0.571   -1.647  -2.570  -2.899  -3.080  0.4732  0.5398  15.1    1   -12.739 3.1086440086
    10.00   0.8952736855    0.6174  3.1865  3.6525  0.5981  -3.196  0.325   -2.036  -3.015  -3.362  -3.552  0.4732  0.5405  22.4    1   -11.387 3.1086442471
    10.00   0.8952744603    0.5861  3.3336  3.6487  0.4131  -3.564  0.146   -2.335  -3.364  -3.727  -3.926  0.4732  0.5411  30.9    1   -10.234 3.1086444855
    10.00   0.8952751160    0.5585  3.4628  3.6453  0.2496  -3.887  0.004   -2.590  -3.665  -4.045  -4.253  0.4732  0.5416  93.2    0   -9.605  3.1086447239
