# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.6735394597    0.6732  -0.4790 3.7453  4.6724  5.967   7.452   6.436   5.972   5.820   5.766   0.4787  0.0000  0.0 1   -12.480 3.0071129799
    10.00   0.6972212195    0.6968  -0.3871 3.7572  4.6429  5.738   7.107   6.164   5.746   5.613   5.572   0.4787  0.0000  0.0 1   -12.303 3.0209715366
    10.00   0.7191976309    0.7187  -0.3007 3.7678  4.6126  5.522   6.803   5.915   5.536   5.419   5.390   0.4787  0.0000  0.0 1   -12.149 3.0330398083
    10.00   0.7389259338    0.7383  -0.2219 3.7769  4.5818  5.325   6.538   5.690   5.345   5.242   5.223   0.4787  0.0000  0.0 1   -12.008 3.0432801247
    10.00   0.7534826994    0.7528  -0.1591 3.7838  4.5550  5.168   6.348   5.515   5.193   5.100   5.089   0.4787  0.0000  0.0 1   -11.905 3.0505025387
    10.00   0.7697458863    0.7689  -0.0863 3.7914  4.5218  4.986   6.132   5.313   5.016   4.935   4.932   0.4787  0.0000  0.0 1   -11.795 3.0582580566
    10.00   0.7864747047    0.7855  -0.0074 3.7990  4.4826  4.789   5.902   5.095   4.824   4.754   4.760   0.4787  0.0000  0.0 1   -11.692 3.0659110546
    10.00   0.8056035638    0.8045  0.0899  3.8075  4.4295  4.545   5.641   4.830   4.585   4.529   4.544   0.4787  0.0000  0.0 1   -11.596 3.0742805004
    10.00   0.8170372248    0.8158  0.1517  3.8122  4.3928  4.391   5.479   4.662   4.432   4.384   4.405   0.4787  0.0000  0.0 1   -11.552 3.0790922642
    10.00   0.8293604255    0.8279  0.2238  3.8171  4.3465  4.211   5.293   4.467   4.254   4.214   4.240   0.4787  0.0000  0.0 1   -11.521 3.0841264725
    10.00   0.8389259577    0.8373  0.2839  3.8208  4.3063  4.060   5.139   4.306   4.104   4.071   4.102   0.4787  0.0000  0.0 1   -11.509 3.0879294872
    10.00   0.8451775908    0.8435  0.3258  3.8235  4.2782  3.956   5.031   4.192   4.000   3.971   4.005   0.4787  0.0000  0.0 1   -11.508 3.0903673172
    10.00   0.8489037156    0.8471  0.3525  3.8247  4.2583  3.889   4.964   4.121   3.933   3.907   3.942   0.4787  0.0000  0.0 1   -11.509 3.0918030739
    10.00   0.8490177989    0.8472  0.3533  3.8247  4.2576  3.887   4.962   4.119   3.931   3.905   3.940   0.4787  0.0000  0.0 1   -11.510 3.0918467045
    10.00   0.8532990813    0.8514  0.3870  3.8258  4.2302  3.802   4.879   4.031   3.847   3.822   3.859   0.4787  0.0000  0.0 1   -11.514 3.0934798717
    10.00   0.8562099338    0.8542  0.4115  3.8262  4.2088  3.741   4.820   3.967   3.785   3.762   3.799   0.4787  0.0000  0.0 1   -11.518 3.0945806503
    10.00   0.8660507798    0.8638  0.5034  3.8254  4.1187  3.512   4.600   3.734   3.552   3.529   3.566   0.4787  0.0000  0.1 1   -11.542 3.0982460976
    10.00   0.8727377057    0.8702  0.5797  3.8178  4.0150  3.321   4.433   3.558   3.356   3.321   3.350   0.4787  0.0000  0.1 1   -11.565 3.1006884575
    10.00   0.8768733740    0.8741  0.6380  3.8063  3.9128  3.175   4.318   3.437   3.203   3.151   3.166   0.4787  0.0000  0.1 1   -11.583 3.1021797657
    10.00   0.8796213865    0.8767  0.6826  3.7900  3.8043  3.063   4.264   3.368   3.084   3.007   3.004   0.4787  0.0000  0.1 1   -11.595 3.1031630039
    10.00   0.8816019297    0.8785  0.7168  3.7716  3.6972  2.978   4.263   3.338   2.994   2.888   2.863   0.4787  0.0000  0.1 1   -11.605 3.1038675308
    10.00   0.8831716776    0.8799  0.7571  3.7558  3.5944  2.877   4.269   3.291   2.892   2.761   2.717   0.4787  0.0000  0.1 1   -11.613 3.1044237614
    10.00   0.8845594525    0.8812  0.8165  3.7440  3.4888  2.729   4.219   3.187   2.746   2.595   2.538   0.4787  0.0000  0.2 1   -11.620 3.1049137115
    10.00   0.8856138587    0.8820  0.8838  3.7369  3.3931  2.561   4.126   3.049   2.579   2.418   2.352   0.4787  0.0000  0.2 1   -11.625 3.1052849293
    10.00   0.8863094449    0.8826  0.9427  3.7336  3.3216  2.413   4.012   2.914   2.433   2.266   2.197   0.4787  0.0000  0.2 1   -11.628 3.1055293083
    10.00   0.8869126439    0.8831  1.0024  3.7314  3.2531  2.264   3.887   2.774   2.285   2.114   2.042   0.4787  0.0000  0.2 1   -11.631 3.1057410240
    10.00   0.8874071836    0.8834  1.0570  3.7294  3.1909  2.128   3.771   2.645   2.149   1.976   1.901   0.4787  0.0000  0.3 1   -11.633 3.1059143543
    10.00   0.8878761530    0.8837  1.1143  3.7277  3.1269  1.984   3.645   2.508   2.006   1.830   1.753   0.4787  0.0000  0.3 1   -11.635 3.1060783863
    10.00   0.8883135319    0.8839  1.1731  3.7261  3.0619  1.837   3.515   2.368   1.860   1.682   1.603   0.4787  0.0000  0.3 1   -11.636 3.1062312126
    10.00   0.8886931539    0.8841  1.2296  3.7245  2.9988  1.696   3.393   2.234   1.720   1.539   1.458   0.4787  0.0000  0.4 1   -11.638 3.1063640118
    10.00   0.8890498281    0.8842  1.2869  3.7227  2.9346  1.553   3.277   2.099   1.578   1.394   1.311   0.4787  0.0000  0.4 1   -11.638 3.1064884663
    10.00   0.8893761039    0.8843  1.3454  3.7210  2.8692  1.406   3.158   1.961   1.433   1.246   1.161   0.4787  0.0000  0.5 1   -11.639 3.1066021919
    10.00   0.8896378279    0.8842  1.3986  3.7193  2.8092  1.274   3.051   1.837   1.302   1.112   1.024   0.4787  0.0000  0.5 1   -11.639 3.1066935062
    10.00   0.8898860812    0.8842  1.4526  3.7175  2.7478  1.139   2.944   1.712   1.169   0.975   0.885   0.4787  0.0000  0.6 1   -11.639 3.1067798138
    10.00   0.8901171684    0.8841  1.5084  3.7157  2.6847  0.999   2.832   1.582   1.031   0.834   0.742   0.4787  0.0000  0.6 1   -11.638 3.1068603992
    10.00   0.8903297186    0.8839  1.5650  3.7137  2.6201  0.858   2.721   1.451   0.892   0.691   0.596   0.4787  0.0000  0.7 1   -11.638 3.1069343090
    10.00   0.8905179501    0.8836  1.6199  3.7117  2.5572  0.720   2.612   1.324   0.756   0.553   0.455   0.4787  0.0000  0.8 1   -11.636 3.1069996357
    10.00   0.8906741142    0.8833  1.6712  3.7098  2.4983  0.592   2.512   1.206   0.630   0.423   0.322   0.4787  0.0000  0.9 1   -11.635 3.1070539951
    10.00   0.8908244967    0.8830  1.7242  3.7079  2.4375  0.460   2.411   1.085   0.499   0.289   0.186   0.4787  0.0000  1.0 1   -11.633 3.1071062088
    10.00   0.8909607530    0.8826  1.7768  3.7059  2.3767  0.328   2.312   0.965   0.370   0.156   0.050   0.4787  0.0000  1.1 1   -11.631 3.1071536541
    10.00   0.8910767436    0.8821  1.8258  3.7040  2.3196  0.205   2.220   0.854   0.249   0.031   -0.077  0.4787  0.0000  1.2 1   -11.629 3.1071939468
    10.00   0.8911899328    0.8815  1.8750  3.7020  2.2622  0.083   2.130   0.743   0.129   -0.093  -0.205  0.4787  0.0000  1.3 1   -11.627 3.1072332859
    10.00   0.8912891746    0.8809  1.9174  3.7003  2.2128  -0.024  2.050   0.647   0.024   -0.201  -0.314  0.4787  0.0000  1.4 1   -11.624 3.1072676182
    10.00   0.8913852572    0.8803  1.9464  3.6993  2.1793  -0.096  1.998   0.581   -0.046  -0.273  -0.389  0.4787  0.0000  1.5 1   -11.621 3.1073009968
    10.00   0.8914894462    0.8796  1.9156  3.7011  2.2170  -0.019  2.045   0.647   0.028   -0.196  -0.308  0.4787  0.0000  1.4 1   -11.616 3.1073372364
    10.00   0.8915957808    0.8788  1.9779  3.6984  2.1435  -0.175  1.939   0.509   -0.123  -0.352  -0.469  0.4787  0.0000  1.6 1   -11.613 3.1073739529
    10.00   0.8916951418    0.8779  2.0393  3.6956  2.0706  -0.328  1.841   0.376   -0.271  -0.505  -0.626  0.4787  0.0000  1.8 1   -11.610 3.1074085236
    10.00   0.8917893767    0.8768  2.1033  3.6928  1.9949  -0.488  1.739   0.237   -0.425  -0.665  -0.790  0.4787  0.0000  2.0 1   -11.605 3.1074411869
    10.00   0.8918716311    0.8756  2.1650  3.6900  1.9213  -0.642  1.648   0.104   -0.573  -0.819  -0.948  0.4787  0.0000  2.3 1   -11.601 3.1074697971
    10.00   0.8919510245    0.8740  2.2324  3.6869  1.8406  -0.811  1.550   -0.039  -0.735  -0.988  -1.121  0.4787  0.0000  2.7 1   -11.596 3.1074972153
    10.00   0.8920185566    0.8724  2.2963  3.6837  1.7634  -0.971  1.460   -0.174  -0.888  -1.148  -1.286  0.4787  0.0000  3.0 1   -11.591 3.1075205803
    10.00   0.8920834661    0.8703  2.3651  3.6803  1.6795  -1.143  1.367   -0.317  -1.053  -1.320  -1.463  0.4787  0.0000  3.5 1   -11.586 3.1075429916
    10.00   0.8921355605    0.8681  2.4289  3.6769  1.6013  -1.302  1.284   -0.448  -1.204  -1.479  -1.627  0.4787  0.0000  4.0 1   -11.581 3.1075611115
    10.00   0.8921867609    0.8654  2.4976  3.6732  1.5165  -1.474  1.201   -0.587  -1.365  -1.649  -1.803  0.4787  0.0000  4.7 1   -11.576 3.1075789928
    10.00   0.8922252059    0.8628  2.5580  3.6698  1.4410  -1.625  1.143   -0.703  -1.504  -1.796  -1.956  0.4787  0.0000  5.3 1   -11.574 3.1075921059
    10.00   0.8922662139    0.8592  2.6284  3.6659  1.3533  -1.801  1.077   -0.839  -1.665  -1.967  -2.134  0.4787  0.0000  6.2 1   -11.572 3.1076064110
    10.00   0.8923014402    0.8552  2.6967  3.6620  1.2674  -1.972  1.018   -0.968  -1.822  -2.134  -2.307  0.4787  0.0000  7.2 1   -11.572 3.1076185703
    10.00   0.8923320174    0.8506  2.7633  3.6580  1.1826  -2.138  0.968   -1.092  -1.973  -2.295  -2.476  0.4787  0.0000  8.3 1   -11.577 3.1076292992
    10.00   0.8923602700    0.8452  2.8323  3.6539  1.0941  -2.311  0.920   -1.217  -2.129  -2.463  -2.651  0.4787  0.0000  10.1    1   -11.587 3.1076390743
    10.00   0.8923867941    0.8384  2.9072  3.6490  0.9962  -2.498  0.881   -1.348  -2.296  -2.643  -2.840  0.4787  0.0000  12.0    1   -11.607 3.1076481342
    10.00   0.8924100995    0.8304  2.9769  3.6447  0.9051  -2.672  0.857   -1.463  -2.446  -2.807  -3.013  0.4787  0.0000  14.0    1   -11.639 3.1076562405
    10.00   0.8924313188    0.8207  3.0512  3.6394  0.8045  -2.858  0.855   -1.575  -2.602  -2.980  -3.197  0.4787  0.0000  16.7    1   -11.692 3.1076636314
    10.00   0.8924499750    0.8089  3.1235  3.6349  0.7079  -3.039  0.840   -1.691  -2.757  -3.151  -3.377  0.4787  0.0000  19.8    1   -11.642 3.1076700687
    10.00   0.8924668431    0.7945  3.1969  3.6302  0.6082  -3.222  0.833   -1.805  -2.913  -3.323  -3.559  0.4787  0.0000  23.5    1   -10.965 3.1076757908
    10.00   0.8924813867    0.7777  3.2626  3.6260  0.5160  -3.386  0.835   -1.905  -3.052  -3.476  -3.722  0.4787  0.0000  27.6    1   -10.368 3.1076807976
    10.00   0.8924813867    0.7806  1.6981  3.7456  2.5609  0.525   2.066   0.949   0.528   0.385   0.331   0.4787  0.0000  0.8 1   -11.724 3.1076807976
    10.00   0.8925645947    0.7807  1.7130  3.7427  2.5342  0.488   2.057   0.926   0.493   0.344   0.286   0.4787  0.0000  0.8 1   -11.724 3.1077096462
    10.00   0.8926697969    0.7808  1.7193  3.7420  2.5253  0.472   2.047   0.913   0.477   0.328   0.269   0.4787  0.0000  0.8 1   -11.723 3.1077461243
    10.00   0.8927400708    0.7809  1.7226  3.7418  2.5210  0.464   2.042   0.906   0.469   0.319   0.260   0.4787  0.0000  0.8 1   -11.723 3.1077704430
    10.00   0.8927884698    0.7810  1.7233  3.7419  2.5210  0.462   2.039   0.903   0.467   0.318   0.259   0.4787  0.0000  0.8 1   -11.722 3.1077871323
    10.00   0.8929279447    0.7811  1.7244  3.7426  2.5228  0.459   2.030   0.897   0.464   0.316   0.258   0.4787  0.0000  0.8 1   -11.721 3.1078352928
    10.00   0.8930738568    0.7813  1.7237  3.7438  2.5284  0.461   2.020   0.893   0.465   0.319   0.262   0.4787  0.0000  0.8 1   -11.720 3.1078858376
    10.00   0.8932268023    0.7815  1.7229  3.7451  2.5343  0.463   2.011   0.889   0.466   0.322   0.267   0.4787  0.0000  0.8 1   -11.719 3.1079387665
    10.00   0.8933845162    0.7817  1.7227  3.7461  2.5389  0.463   2.002   0.884   0.466   0.324   0.270   0.4787  0.0000  0.8 1   -11.718 3.1079931259
    10.00   0.8935478926    0.7819  1.7233  3.7470  2.5420  0.462   1.992   0.878   0.464   0.323   0.271   0.4787  0.0000  0.8 1   -11.717 3.1080496311
    10.00   0.8937128186    0.7821  1.7248  3.7475  2.5425  0.458   1.984   0.872   0.460   0.320   0.268   0.4787  0.0000  0.8 1   -11.715 3.1081066132
    10.00   0.8937913775    0.7822  1.7259  3.7476  2.5418  0.455   1.981   0.869   0.457   0.317   0.266   0.4787  0.0000  0.8 1   -11.715 3.1081335545
    10.00   0.8938430548    0.7823  1.7271  3.7475  2.5404  0.452   1.979   0.867   0.454   0.314   0.263   0.4787  0.0000  0.8 1   -11.714 3.1081514359
    10.00   0.8939436674    0.7824  1.7297  3.7472  2.5365  0.446   1.975   0.862   0.448   0.307   0.255   0.4787  0.0000  0.8 1   -11.714 3.1081862450
    10.00   0.8940439820    0.7825  1.7330  3.7466  2.5310  0.437   1.972   0.856   0.440   0.298   0.245   0.4787  0.0000  0.8 1   -11.713 3.1082208157
    10.00   0.8941463828    0.7826  1.7373  3.7459  2.5239  0.427   1.969   0.849   0.430   0.287   0.233   0.4787  0.0000  0.8 1   -11.712 3.1082561016
    10.00   0.8942531943    0.7828  1.7426  3.7449  2.5148  0.414   1.965   0.840   0.417   0.272   0.217   0.4787  0.0000  0.8 1   -11.712 3.1082930565
    10.00   0.8943644762    0.7829  1.7498  3.7437  2.5026  0.395   1.958   0.828   0.399   0.253   0.196   0.4787  0.0000  0.9 1   -11.711 3.1083312035
    10.00   0.8944833875    0.7831  1.7589  3.7422  2.4876  0.373   1.950   0.812   0.378   0.228   0.170   0.4787  0.0000  0.9 1   -11.710 3.1083722115
    10.00   0.8946452737    0.7833  1.7735  3.7399  2.4641  0.336   1.936   0.786   0.342   0.189   0.128   0.4787  0.0000  0.9 1   -11.709 3.1084280014
    10.00   0.8946938515    0.7833  1.7785  3.7391  2.4560  0.324   1.932   0.777   0.330   0.176   0.113   0.4787  0.0000  0.9 1   -11.709 3.1084446907
    10.00   0.8947580457    0.7834  1.7858  3.7381  2.4446  0.306   1.924   0.764   0.313   0.156   0.092   0.4787  0.0000  0.9 1   -11.709 3.1084668636
    10.00   0.8950621486    0.7838  1.8627  3.7288  2.3307  0.113   1.825   0.617   0.125   -0.048  -0.123  0.4787  0.0000  1.2 1   -11.708 3.1085715294
    10.00   0.8950861692    0.7838  1.8976  3.7252  2.2816  0.026   1.775   0.547   0.040   -0.139  -0.219  0.4787  0.0000  1.3 1   -11.708 3.1085798740
    10.00   0.8950994015    0.7838  1.9434  3.7208  2.2181  -0.088  1.723   0.458   -0.069  -0.257  -0.343  0.4787  0.0000  1.4 1   -11.709 3.1085844040
    10.00   0.8951033950    0.7838  1.9833  3.7172  2.1636  -0.188  1.676   0.379   -0.165  -0.359  -0.450  0.4787  0.0000  1.5 1   -11.710 3.1085858345
    10.00   0.8951064348    0.7838  2.0415  3.7121  2.0850  -0.334  1.605   0.264   -0.304  -0.508  -0.606  0.4787  0.0000  1.8 1   -11.711 3.1085867882
    10.00   0.8951088786    0.7838  2.1221  3.7057  1.9791  -0.535  1.498   0.102   -0.498  -0.713  -0.820  0.4787  0.0000  2.1 1   -11.713 3.1085877419
    10.00   0.8951113224    0.7838  2.2006  3.7007  1.8806  -0.731  1.383   -0.063  -0.688  -0.914  -1.027  0.4787  0.0000  2.5 1   -11.716 3.1085884571
    10.00   0.8951148391    0.7838  2.2613  3.6969  1.8045  -0.883  1.308   -0.186  -0.833  -1.066  -1.185  0.4787  0.0000  2.9 1   -11.719 3.1085896492
    10.00   0.8951157928    0.7838  2.2724  3.6962  1.7905  -0.911  1.296   -0.208  -0.859  -1.094  -1.214  0.4787  0.0000  2.9 1   -11.719 3.1085901260
    10.00   0.8951287866    0.7839  2.2141  3.7002  1.8650  -0.765  1.358   -0.093  -0.722  -0.948  -1.062  0.4787  0.0000  2.6 1   -11.716 3.1085944176
    10.00   0.8951326013    0.7839  2.2073  3.7007  1.8737  -0.748  1.367   -0.079  -0.705  -0.931  -1.044  0.4787  0.0000  2.5 1   -11.716 3.1085958481
    10.00   0.8951715231    0.7839  2.2777  3.6959  1.7843  -0.924  1.288   -0.220  -0.872  -1.107  -1.227  0.4787  0.0000  3.0 1   -11.719 3.1086091995
    10.00   0.8951944113    0.7839  2.3615  3.6903  1.6778  -1.134  1.198   -0.385  -1.069  -1.316  -1.445  0.4787  0.0000  3.6 1   -11.723 3.1086170673
    10.00   0.8952130079    0.7840  2.4443  3.6846  1.5726  -1.341  1.113   -0.546  -1.263  -1.522  -1.659  0.4787  0.0000  4.3 1   -11.729 3.1086235046
    10.00   0.8952280283    0.7840  2.5190  3.6795  1.4773  -1.527  1.040   -0.689  -1.437  -1.708  -1.853  0.4787  0.0000  5.1 1   -11.736 3.1086285114
    10.00   0.8952376842    0.7840  2.5704  3.6760  1.4118  -1.656  0.995   -0.786  -1.558  -1.837  -1.987  0.4787  0.0000  5.7 1   -11.741 3.1086318493
    10.00   0.8952480555    0.7840  2.6325  3.6715  1.3319  -1.811  0.955   -0.898  -1.698  -1.988  -2.145  0.4787  0.0000  6.5 1   -11.749 3.1086354256
    10.00   0.8952584863    0.7840  2.7105  3.6658  1.2310  -2.006  0.916   -1.034  -1.871  -2.176  -2.343  0.4787  0.0000  7.8 1   -11.760 3.1086390018
    10.00   0.8952652216    0.7840  2.7766  3.6612  1.1466  -2.172  0.878   -1.151  -2.019  -2.335  -2.511  0.4787  0.0000  9.0 1   -11.773 3.1086413860
    10.00   0.8952710629    0.7840  2.8424  3.6564  1.0614  -2.336  0.852   -1.263  -2.164  -2.493  -2.677  0.4787  0.0000  10.5    1   -11.788 3.1086435318
    10.00   0.8952758312    0.7840  2.9035  3.6520  0.9828  -2.489  0.828   -1.367  -2.300  -2.641  -2.833  0.4787  0.0000  12.1    1   -11.804 3.1086449623
    10.00   0.8952803612    0.7840  2.9617  3.6479  0.9081  -2.634  0.816   -1.460  -2.426  -2.779  -2.979  0.4787  0.0000  13.8    1   -11.823 3.1086466312
    10.00   0.8952852488    0.7840  3.0227  3.6432  0.8285  -2.787  0.818   -1.551  -2.553  -2.920  -3.129  0.4787  0.0000  15.8    1   -11.847 3.1086483002
    10.00   0.8952899575    0.7841  3.0998  3.6371  0.7269  -2.980  0.833   -1.659  -2.710  -3.097  -3.319  0.4787  0.0000  19.0    1   -11.797 3.1086499691
    10.00   0.8952907324    0.7841  3.1226  3.6353  0.6970  -3.036  0.838   -1.692  -2.757  -3.150  -3.375  0.4787  0.0000  20.0    1   -11.590 3.1086502075
    10.00   0.8952910304    0.7841  3.1347  3.6344  0.6814  -3.067  0.839   -1.710  -2.782  -3.178  -3.405  0.4787  0.0000  20.6    1   -11.482 3.1086502075
    10.00   0.8952910900    0.7841  2.6197  3.6763  1.3638  -1.779  0.881   -0.909  -1.682  -1.962  -2.111  0.4727  0.0000  6.2 1   -11.745 3.1086502075
    10.00   0.8953093886    0.7531  2.7693  3.6682  1.1644  -2.153  0.738   -1.199  -2.028  -2.329  -2.493  0.4727  0.5294  8.7 1   -11.970 3.1086566448
    10.00   0.8953166008    0.7154  2.8597  3.6629  1.0304  -2.379  0.675   -1.366  -2.234  -2.549  -2.722  0.4727  0.5363  10.8    1   -12.261 3.1086590290
    10.00   0.8953210115    0.6670  2.8864  3.6642  0.9784  -2.446  0.599   -1.440  -2.306  -2.620  -2.791  0.4727  0.5410  11.7    1   -12.625 3.1086606979
    10.00   0.8953215480    0.6390  3.0333  3.6879  0.9080  -2.813  -0.241  -2.019  -2.753  -3.015  -3.148  0.4447  0.5418  13.1    1   -12.860 3.1086606979
    10.00   0.8953222036    0.6061  3.2130  3.6907  0.7165  -3.263  -0.684  -2.483  -3.213  -3.472  -3.601  0.4447  0.5422  18.1    1   -12.203 3.1086609364
    10.00   0.8953226805    0.5782  3.3649  3.6928  0.5525  -3.642  -1.055  -2.874  -3.601  -3.858  -3.985  0.4447  0.5426  23.9    1   -11.159 3.1086611748
    10.00   0.8953230977    0.5551  3.4907  3.6948  0.4169  -3.957  -1.366  -3.200  -3.924  -4.178  -4.302  0.4447  0.5428  30.3    1   -10.320 3.1086614132
