# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.6324731708    0.6322  -0.5823 3.7431  4.7394  6.226   7.629   6.719   6.263   6.101   6.037   0.4787  0.0000  0.0 1   -12.803 2.9807000160
    10.00   0.6571261883    0.6568  -0.4836 3.7546  4.7034  5.979   7.281   6.433   6.021   5.877   5.827   0.4787  0.0000  0.0 1   -12.607 2.9969403744
    10.00   0.6797010303    0.6793  -0.3919 3.7651  4.6684  5.750   6.979   6.173   5.798   5.671   5.632   0.4787  0.0000  0.0 1   -12.434 3.0108089447
    10.00   0.6999999881    0.6995  -0.3075 3.7748  4.6354  5.539   6.702   5.934   5.593   5.481   5.454   0.4787  0.0000  0.0 1   -12.283 3.0225379467
    10.00   0.7082563639    0.7077  -0.2718 3.7790  4.6217  5.449   6.596   5.834   5.506   5.402   5.379   0.4787  0.0000  0.0 1   -12.226 3.0271222591
    10.00   0.7266759872    0.7260  -0.1897 3.7883  4.5878  5.244   6.356   5.606   5.308   5.217   5.204   0.4787  0.0000  0.0 1   -12.096 3.0369849205
    10.00   0.7441091537    0.7433  -0.1090 3.7971  4.5525  5.042   6.122   5.383   5.111   5.034   5.032   0.4787  0.0000  0.0 1   -11.972 3.0458831787
    10.00   0.7613365054    0.7604  -0.0246 3.8057  4.5123  4.831   5.893   5.150   4.905   4.841   4.849   0.4787  0.0000  0.0 1   -11.852 3.0542879105
    10.00   0.7803710103    0.7793  0.0770  3.8153  4.4597  4.577   5.627   4.871   4.655   4.606   4.626   0.4787  0.0000  0.0 1   -11.729 3.0631556511
    10.00   0.7920504212    0.7908  0.1438  3.8209  4.4218  4.410   5.455   4.689   4.490   4.450   4.476   0.4787  0.0000  0.0 1   -11.663 3.0683922768
    10.00   0.8000000119    0.7987  0.1926  3.8247  4.3924  4.288   5.330   4.556   4.368   4.335   4.366   0.4787  0.0000  0.0 1   -11.622 3.0718705654
    10.00   0.8127462864    0.8112  0.2762  3.8317  4.3438  4.079   5.123   4.326   4.160   4.140   4.178   0.4787  0.0000  0.0 1   -11.568 3.0773026943
    10.00   0.8310112953    0.8291  0.4197  3.8425  4.2529  3.721   4.771   3.933   3.802   3.801   3.852   0.4787  0.0000  0.0 1   -11.519 3.0847890377
    10.00   0.8354446292    0.8334  0.4596  3.8449  4.2248  3.621   4.674   3.825   3.702   3.705   3.760   0.4787  0.0000  0.0 1   -11.513 3.0865557194
    10.00   0.8393572569    0.8372  0.4971  3.8464  4.1953  3.527   4.583   3.725   3.607   3.614   3.670   0.4787  0.0000  0.0 1   -11.509 3.0880990028
    10.00   0.8399915695    0.8378  0.5036  3.8466  4.1901  3.511   4.567   3.708   3.591   3.598   3.654   0.4787  0.0000  0.0 1   -11.509 3.0883476734
    10.00   0.8416677713    0.8394  0.5221  3.8469  4.1735  3.465   4.523   3.659   3.544   3.552   3.609   0.4787  0.0000  0.0 1   -11.508 3.0890033245
    10.00   0.8490154743    0.8465  0.6105  3.8458  4.0843  3.244   4.312   3.434   3.319   3.326   3.382   0.4787  0.0000  0.1 1   -11.509 3.0918457508
    10.00   0.8535668254    0.8508  0.6809  3.8361  3.9772  3.068   4.149   3.276   3.136   3.129   3.174   0.4787  0.0000  0.1 1   -11.513 3.0935814381
    10.00   0.8566500545    0.8537  0.7430  3.8213  3.8573  2.912   4.012   3.153   2.973   2.942   2.970   0.4787  0.0000  0.1 1   -11.517 3.0947463512
    10.00   0.8587632179    0.8556  0.7972  3.7989  3.7148  2.777   3.919   3.073   2.830   2.764   2.766   0.4787  0.0000  0.1 1   -11.521 3.0955400467
    10.00   0.8600755930    0.8568  0.8332  3.7780  3.5957  2.687   3.894   3.043   2.737   2.638   2.615   0.4787  0.0000  0.1 1   -11.523 3.0960307121
    10.00   0.8611192107    0.8576  0.8671  3.7615  3.4963  2.602   3.889   3.011   2.652   2.527   2.484   0.4787  0.0000  0.2 1   -11.525 3.0964200497
    10.00   0.8619179726    0.8583  0.9113  3.7514  3.4119  2.492   3.833   2.933   2.542   2.400   2.345   0.4787  0.0000  0.2 1   -11.527 3.0967171192
    10.00   0.8626468182    0.8589  0.9726  3.7448  3.3246  2.339   3.733   2.803   2.389   2.237   2.174   0.4787  0.0000  0.2 1   -11.529 3.0969879627
    10.00   0.8632290363    0.8593  1.0328  3.7411  3.2497  2.188   3.615   2.666   2.239   2.081   2.013   0.4787  0.0000  0.2 1   -11.530 3.0972037315
    10.00   0.8637634516    0.8597  1.0955  3.7383  3.1762  2.031   3.483   2.518   2.083   1.920   1.849   0.4787  0.0000  0.3 1   -11.531 3.0974018574
    10.00   0.8642607927    0.8600  1.1567  3.7362  3.1067  1.878   3.348   2.372   1.931   1.764   1.691   0.4787  0.0000  0.3 1   -11.532 3.0975856781
    10.00   0.8647245765    0.8602  1.2188  3.7344  3.0373  1.723   3.210   2.224   1.776   1.607   1.531   0.4787  0.0000  0.3 1   -11.532 3.0977571011
    10.00   0.8651260138    0.8603  1.2823  3.7324  2.9661  1.564   3.070   2.071   1.617   1.445   1.367   0.4787  0.0000  0.4 1   -11.533 3.0979051590
    10.00   0.8655234575    0.8604  1.3476  3.7307  2.8938  1.401   2.925   1.914   1.454   1.279   1.199   0.4787  0.0000  0.4 1   -11.533 3.0980517864
    10.00   0.8658742309    0.8604  1.4105  3.7290  2.8240  1.244   2.786   1.762   1.297   1.119   1.037   0.4787  0.0000  0.5 1   -11.534 3.0981810093
    10.00   0.8661786318    0.8603  1.4736  3.7271  2.7536  1.086   2.647   1.611   1.139   0.958   0.874   0.4787  0.0000  0.5 1   -11.534 3.0982930660
    10.00   0.8664487004    0.8602  1.5340  3.7254  2.6862  0.935   2.514   1.466   0.989   0.805   0.718   0.4787  0.0000  0.6 1   -11.533 3.0983924866
    10.00   0.8666964173    0.8599  1.5986  3.7237  2.6145  0.774   2.376   1.312   0.828   0.641   0.552   0.4787  0.0000  0.7 1   -11.533 3.0984835625
    10.00   0.8669235706    0.8596  1.6607  3.7217  2.5443  0.618   2.247   1.166   0.674   0.483   0.392   0.4787  0.0000  0.8 1   -11.533 3.0985670090
    10.00   0.8671081662    0.8592  1.7199  3.7199  2.4777  0.470   2.125   1.027   0.527   0.333   0.239   0.4787  0.0000  0.9 1   -11.532 3.0986347198
    10.00   0.8672757149    0.8587  1.7785  3.7181  2.4116  0.324   2.007   0.889   0.381   0.184   0.088   0.4787  0.0000  1.0 1   -11.532 3.0986962318
    10.00   0.8674178123    0.8582  1.8320  3.7163  2.3508  0.190   1.899   0.764   0.248   0.048   -0.051  0.4787  0.0000  1.1 1   -11.531 3.0987484455
    10.00   0.8675530553    0.8575  1.8896  3.7144  2.2853  0.046   1.784   0.630   0.105   -0.099  -0.200  0.4787  0.0000  1.2 1   -11.530 3.0987980366
    10.00   0.8676645756    0.8569  1.9441  3.7126  2.2231  -0.090  1.675   0.503   -0.030  -0.237  -0.341  0.4787  0.0000  1.4 1   -11.530 3.0988390446
    10.00   0.8677675724    0.8561  1.9983  3.7108  2.1613  -0.226  1.567   0.378   -0.164  -0.375  -0.481  0.4787  0.0000  1.5 1   -11.529 3.0988767147
    10.00   0.8678587079    0.8552  2.0499  3.7089  2.1018  -0.355  1.466   0.259   -0.291  -0.506  -0.615  0.4787  0.0000  1.7 1   -11.528 3.0989100933
    10.00   0.8679431081    0.8542  2.1024  3.7073  2.0426  -0.486  1.359   0.136   -0.421  -0.639  -0.750  0.4787  0.0000  1.9 1   -11.528 3.0989410877
    10.00   0.8680173159    0.8532  2.1492  3.7056  1.9884  -0.603  1.267   0.029   -0.537  -0.758  -0.871  0.4787  0.0000  2.0 1   -11.527 3.0989682674
    10.00   0.8681083918    0.8516  2.1946  3.7041  1.9359  -0.716  1.181   -0.075  -0.649  -0.874  -0.989  0.4787  0.0000  2.2 1   -11.526 3.0990016460
    10.00   0.8681151271    0.8515  2.1962  3.7040  1.9341  -0.721  1.177   -0.079  -0.653  -0.878  -0.993  0.4787  0.0000  2.3 1   -11.526 3.0990042686
    10.00   0.8681584001    0.8508  2.1805  3.7049  1.9529  -0.681  1.204   -0.045  -0.615  -0.838  -0.952  0.4787  0.0000  2.2 1   -11.524 3.0990200043
    10.00   0.8682337403    0.8493  2.2436  3.7027  1.8802  -0.839  1.083   -0.189  -0.771  -0.999  -1.116  0.4787  0.0000  2.6 1   -11.525 3.0990476608
    10.00   0.8683004975    0.8477  2.3076  3.7004  1.8061  -0.999  0.963   -0.335  -0.929  -1.162  -1.282  0.4787  0.0000  2.9 1   -11.526 3.0990719795
    10.00   0.8683607578    0.8458  2.3694  3.6981  1.7342  -1.153  0.859   -0.472  -1.080  -1.318  -1.442  0.4787  0.0000  3.3 1   -11.527 3.0990941525
    10.00   0.8684124351    0.8437  2.4275  3.6960  1.6666  -1.299  0.763   -0.600  -1.222  -1.465  -1.592  0.4787  0.0000  3.7 1   -11.530 3.0991129875
    10.00   0.8684619665    0.8413  2.4910  3.6935  1.5921  -1.458  0.660   -0.739  -1.376  -1.625  -1.756  0.4787  0.0000  4.2 1   -11.534 3.0991311073
    10.00   0.8685029149    0.8387  2.5508  3.6913  1.5220  -1.607  0.564   -0.870  -1.521  -1.776  -1.911  0.4787  0.0000  4.8 1   -11.539 3.0991461277
    10.00   0.8685395122    0.8359  2.6098  3.6890  1.4522  -1.754  0.474   -0.996  -1.665  -1.925  -2.064  0.4787  0.0000  5.4 1   -11.546 3.0991594791
    10.00   0.8685739636    0.8325  2.6694  3.6863  1.3804  -1.903  0.391   -1.121  -1.808  -2.076  -2.219  0.4787  0.0000  6.1 1   -11.556 3.0991721153
    10.00   0.8686062694    0.8286  2.7336  3.6838  1.3039  -2.064  0.297   -1.257  -1.964  -2.238  -2.385  0.4787  0.0000  7.0 1   -11.570 3.0991840363
    10.00   0.8686321378    0.8246  2.7901  3.6818  1.2372  -2.205  0.211   -1.378  -2.101  -2.381  -2.532  0.4787  0.0000  7.8 1   -11.586 3.0991933346
    10.00   0.8686558604    0.8201  2.8475  3.6794  1.1680  -2.349  0.130   -1.498  -2.239  -2.526  -2.681  0.4787  0.0000  8.8 1   -11.608 3.0992021561
    10.00   0.8686773777    0.8150  2.9046  3.6769  1.0981  -2.491  0.054   -1.615  -2.376  -2.671  -2.829  0.4787  0.0000  9.9 1   -11.635 3.0992100239
    10.00   0.8686989546    0.8086  2.9656  3.6741  1.0226  -2.644  -0.019  -1.738  -2.521  -2.824  -2.988  0.4787  0.0000  11.3    1   -11.673 3.0992178917
    10.00   0.8687161803    0.8022  3.0217  3.6716  0.9531  -2.784  -0.072  -1.845  -2.652  -2.963  -3.132  0.4787  0.0000  12.8    1   -11.717 3.0992240906
    10.00   0.8687312603    0.7953  3.0748  3.6693  0.8871  -2.917  -0.120  -1.946  -2.775  -3.095  -3.269  0.4787  0.0000  14.3    1   -11.767 3.0992298126
    10.00   0.8687463403    0.7868  3.1298  3.6668  0.8174  -3.054  -0.165  -2.048  -2.902  -3.232  -3.411  0.4787  0.0000  16.2    1   -11.834 3.0992352962
    10.00   0.8687592745    0.7778  3.1806  3.6644  0.7520  -3.182  -0.203  -2.140  -3.019  -3.358  -3.542  0.4787  0.0000  18.1    1   -11.776 3.0992400646
    10.00   0.8687614202    0.7762  3.1891  3.6640  0.7408  -3.203  -0.208  -2.155  -3.039  -3.379  -3.564  0.4787  0.0000  18.5    1   -11.701 3.0992407799
    10.00   0.8687614202    0.7762  1.6973  3.8183  2.8500  0.527   1.730   0.694   0.544   0.527   0.551   0.4787  0.0000  0.5 1   -11.750 3.0992407799
    10.00   0.8688195944    0.7763  1.6988  3.8179  2.8470  0.523   1.727   0.692   0.541   0.523   0.546   0.4787  0.0000  0.5 1   -11.750 3.0992619991
    10.00   0.8689070940    0.7764  1.7018  3.8161  2.8366  0.516   1.722   0.690   0.533   0.512   0.533   0.4787  0.0000  0.5 1   -11.749 3.0992939472
    10.00   0.8689994812    0.7765  1.7043  3.8155  2.8318  0.509   1.717   0.685   0.527   0.504   0.525   0.4787  0.0000  0.5 1   -11.748 3.0993278027
    10.00   0.8690962791    0.7766  1.7067  3.8143  2.8246  0.503   1.713   0.683   0.520   0.496   0.515   0.4787  0.0000  0.5 1   -11.748 3.0993630886
    10.00   0.8691971898    0.7767  1.7082  3.8143  2.8231  0.499   1.710   0.679   0.517   0.492   0.511   0.4787  0.0000  0.5 1   -11.747 3.0994000435
    10.00   0.8693029881    0.7768  1.7105  3.8136  2.8184  0.494   1.705   0.676   0.511   0.485   0.504   0.4787  0.0000  0.5 1   -11.746 3.0994386673
    10.00   0.8694133759    0.7770  1.7120  3.8136  2.8166  0.490   1.702   0.672   0.507   0.481   0.499   0.4787  0.0000  0.5 1   -11.745 3.0994789600
    10.00   0.8695283532    0.7771  1.7139  3.8134  2.8140  0.485   1.697   0.668   0.502   0.476   0.494   0.4787  0.0000  0.5 1   -11.745 3.0995209217
    10.00   0.8696439266    0.7772  1.7162  3.8116  2.8046  0.479   1.694   0.667   0.496   0.467   0.483   0.4787  0.0000  0.5 1   -11.744 3.0995631218
    10.00   0.8697581291    0.7774  1.7196  3.8082  2.7880  0.471   1.692   0.670   0.488   0.452   0.465   0.4787  0.0000  0.5 1   -11.743 3.0996048450
    10.00   0.8698709607    0.7775  1.7237  3.8037  2.7658  0.461   1.689   0.674   0.477   0.434   0.441   0.4787  0.0000  0.5 1   -11.742 3.0996460915
    10.00   0.8699864745    0.7776  1.7294  3.7971  2.7336  0.446   1.689   0.682   0.463   0.408   0.408   0.4787  0.0000  0.6 1   -11.742 3.0996882915
    10.00   0.8701049685    0.7778  1.7364  3.7897  2.6974  0.429   1.692   0.690   0.447   0.379   0.370   0.4787  0.0000  0.6 1   -11.741 3.0997314453
    10.00   0.8702288866    0.7779  1.7453  3.7823  2.6590  0.407   1.692   0.694   0.426   0.344   0.328   0.4787  0.0000  0.7 1   -11.740 3.0997765064
    10.00   0.8703570962    0.7781  1.7563  3.7752  2.6196  0.379   1.685   0.691   0.400   0.306   0.281   0.4787  0.0000  0.7 1   -11.740 3.0998232365
    10.00   0.8704984784    0.7782  1.7699  3.7689  2.5810  0.345   1.681   0.681   0.368   0.263   0.230   0.4787  0.0000  0.7 1   -11.739 3.0998747349
    10.00   0.8706586361    0.7784  1.7903  3.7620  2.5331  0.294   1.665   0.656   0.319   0.202   0.162   0.4787  0.0000  0.8 1   -11.738 3.0999331474
    10.00   0.8707301021    0.7785  1.8023  3.7589  2.5085  0.264   1.651   0.638   0.290   0.168   0.123   0.4787  0.0000  0.8 1   -11.738 3.0999591351
    10.00   0.8708117008    0.7786  1.8163  3.7557  2.4820  0.229   1.632   0.615   0.256   0.128   0.080   0.4787  0.0000  0.9 1   -11.737 3.0999889374
    10.00   0.8709535599    0.7788  1.8444  3.7498  2.4301  0.159   1.594   0.568   0.188   0.049   -0.006  0.4787  0.0000  1.0 1   -11.737 3.1000404358
    10.00   0.8709887862    0.7788  1.8684  3.7451  2.3874  0.099   1.572   0.529   0.130   -0.016  -0.077  0.4787  0.0000  1.0 1   -11.737 3.1000533104
    10.00   0.8710060120    0.7788  1.9108  3.7378  2.3160  -0.007  1.525   0.455   0.029   -0.131  -0.202  0.4787  0.0000  1.2 1   -11.737 3.1000595093
    10.00   0.8710110784    0.7788  1.9415  3.7334  2.2678  -0.084  1.484   0.398   -0.046  -0.213  -0.289  0.4787  0.0000  1.3 1   -11.738 3.1000614166
    10.00   0.8710150719    0.7788  2.0097  3.7265  2.1719  -0.254  1.373   0.259   -0.212  -0.392  -0.477  0.4787  0.0000  1.5 1   -11.739 3.1000628471
    10.00   0.8710165620    0.7788  2.0658  3.7221  2.0982  -0.395  1.284   0.141   -0.349  -0.538  -0.628  0.4787  0.0000  1.7 1   -11.741 3.1000635624
    10.00   0.8710180521    0.7788  2.1230  3.7185  2.0266  -0.537  1.189   0.018   -0.489  -0.684  -0.780  0.4787  0.0000  2.0 1   -11.742 3.1000640392
    10.00   0.8710197806    0.7788  2.1811  3.7151  1.9547  -0.683  1.092   -0.108  -0.631  -0.833  -0.933  0.4787  0.0000  2.2 1   -11.744 3.1000645161
    10.00   0.8710226417    0.7788  2.2369  3.7120  1.8865  -0.822  0.998   -0.230  -0.768  -0.976  -1.081  0.4787  0.0000  2.5 1   -11.746 3.1000657082
    10.00   0.8710235357    0.7788  2.2422  3.7118  1.8803  -0.836  0.988   -0.241  -0.781  -0.990  -1.095  0.4787  0.0000  2.5 1   -11.746 3.1000659466
    10.00   0.8710376024    0.7788  2.1984  3.7142  1.9336  -0.726  1.063   -0.146  -0.673  -0.878  -0.979  0.4787  0.0000  2.3 1   -11.744 3.1000711918
    10.00   0.8710687160    0.7789  2.2648  3.7104  1.8523  -0.892  0.952   -0.290  -0.836  -1.048  -1.154  0.4787  0.0000  2.6 1   -11.747 3.1000823975
    10.00   0.8710836172    0.7789  2.3263  3.7072  1.7781  -1.046  0.846   -0.424  -0.987  -1.205  -1.316  0.4787  0.0000  3.0 1   -11.749 3.1000878811
    10.00   0.8710989356    0.7789  2.3970  3.7035  1.6924  -1.223  0.727   -0.578  -1.160  -1.386  -1.503  0.4787  0.0000  3.5 1   -11.753 3.1000933647
    10.00   0.8711106181    0.7789  2.4601  3.7002  1.6160  -1.380  0.621   -0.715  -1.314  -1.548  -1.669  0.4787  0.0000  4.0 1   -11.757 3.1000976562
    10.00   0.8711221218    0.7789  2.5363  3.6963  1.5244  -1.571  0.513   -0.874  -1.497  -1.740  -1.867  0.4787  0.0000  4.7 1   -11.762 3.1001019478
    10.00   0.8711332083    0.7790  2.6076  3.6926  1.4382  -1.749  0.420   -1.020  -1.668  -1.921  -2.053  0.4787  0.0000  5.4 1   -11.769 3.1001060009
    10.00   0.8711421490    0.7790  2.6702  3.6897  1.3640  -1.906  0.335   -1.151  -1.819  -2.079  -2.216  0.4787  0.0000  6.2 1   -11.775 3.1001091003
    10.00   0.8711488247    0.7790  2.7288  3.6872  1.2956  -2.052  0.250   -1.274  -1.961  -2.227  -2.369  0.4787  0.0000  7.0 1   -11.782 3.1001114845
    10.00   0.8711546659    0.7790  2.7916  3.6843  1.2210  -2.209  0.167   -1.403  -2.111  -2.386  -2.532  0.4787  0.0000  7.9 1   -11.792 3.1001136303
    10.00   0.8711599708    0.7790  2.8550  3.6815  1.1463  -2.368  0.081   -1.534  -2.263  -2.546  -2.697  0.4787  0.0000  9.0 1   -11.803 3.1001155376
    10.00   0.8711645007    0.7790  2.9153  3.6783  1.0734  -2.518  0.009   -1.653  -2.407  -2.698  -2.855  0.4787  0.0000  10.3    1   -11.815 3.1001172066
    10.00   0.8711694479    0.7790  2.9767  3.6751  0.9994  -2.672  -0.064  -1.775  -2.552  -2.853  -3.015  0.4787  0.0000  11.7    1   -11.830 3.1001191139
    10.00   0.8711743355    0.7790  3.0392  3.6721  0.9250  -2.828  -0.118  -1.892  -2.697  -3.008  -3.176  0.4787  0.0000  13.3    1   -11.848 3.1001207829
    10.00   0.8711751699    0.7790  3.0737  3.6702  0.8826  -2.914  -0.138  -1.953  -2.776  -3.094  -3.266  0.4787  0.0000  14.4    1   -11.860 3.1001212597
    10.00   0.8711752295    0.7790  2.6116  3.6891  1.4204  -1.759  0.476   -1.001  -1.670  -1.931  -2.069  0.4771  0.0000  5.6 1   -11.770 3.1001212597
    10.00   0.8711953163    0.7488  2.7717  3.6828  1.2178  -2.159  0.244   -1.340  -2.058  -2.336  -2.485  0.4771  0.5294  7.9 1   -11.992 3.1001284122
    10.00   0.8712027073    0.7158  2.8364  3.6802  1.1232  -2.321  0.157   -1.475  -2.214  -2.500  -2.653  0.4771  0.5368  9.2 1   -12.241 3.1001312733
    10.00   0.8712083697    0.5587  3.4763  3.6657  0.3177  -3.921  -0.790  -2.844  -3.762  -4.112  -4.298  0.4771  0.5421  36.3    1   -9.449  3.1001331806
