# log(age/yr)   M_ini       M_act   logL/Lo logTe   logG    mbol    u       g       r       i       z   C/O M_hec   period  pmode   logMdot int_IMF
    10.00   0.8895069361    0.8866  0.6290  3.7710  3.7867  3.198   4.520   3.552   3.195   3.090   3.068   0.4787  0.0000  0.1 1   -11.652 3.1066477299
    10.00   0.8913812637    0.8883  0.6467  3.7558  3.7091  3.153   4.591   3.562   3.149   3.020   2.980   0.4787  0.0000  0.1 1   -11.664 3.1072995663
    10.00   0.8927889466    0.8896  0.6716  3.7448  3.6406  3.091   4.630   3.543   3.089   2.943   2.890   0.4787  0.0000  0.1 1   -11.673 3.1077873707
    10.00   0.8938772678    0.8906  0.7109  3.7380  3.5747  2.993   4.606   3.475   2.994   2.837   2.776   0.4787  0.0000  0.1 1   -11.679 3.1081633568
    10.00   0.8947684169    0.8914  0.7535  3.7334  3.5143  2.886   4.548   3.388   2.890   2.725   2.659   0.4787  0.0000  0.1 1   -11.685 3.1084704399
    10.00   0.8958245516    0.8923  0.8123  3.7292  3.4391  2.739   4.448   3.259   2.745   2.574   2.502   0.4787  0.0000  0.2 1   -11.692 3.1088335514
    10.00   0.8967056870    0.8931  0.8718  3.7262  3.3677  2.590   4.333   3.123   2.597   2.421   2.346   0.4787  0.0000  0.2 1   -11.697 3.1091361046
    10.00   0.8974804282    0.8937  0.9325  3.7238  3.2978  2.439   4.213   2.983   2.448   2.268   2.190   0.4787  0.0000  0.2 1   -11.702 3.1094014645
    10.00   0.8982336521    0.8943  0.9979  3.7216  3.2241  2.275   4.081   2.830   2.287   2.103   2.022   0.4787  0.0000  0.2 1   -11.706 3.1096589565
    10.00   0.8988760114    0.8948  1.0639  3.7197  3.1507  2.110   3.944   2.675   2.124   1.938   1.854   0.4787  0.0000  0.3 1   -11.710 3.1098780632
    10.00   0.8994216323    0.8951  1.1241  3.7180  3.0838  1.960   3.819   2.534   1.976   1.787   1.701   0.4787  0.0000  0.3 1   -11.712 3.1100642681
    10.00   0.8999248743    0.8954  1.1881  3.7161  3.0124  1.800   3.687   2.384   1.819   1.626   1.538   0.4787  0.0000  0.4 1   -11.715 3.1102354527
    10.00   0.8999999762    0.8954  1.1984  3.7158  3.0007  1.774   3.666   2.360   1.793   1.600   1.511   0.4787  0.0000  0.4 1   -11.715 3.1102609634
    10.00   0.9003520608    0.8956  1.2439  3.7143  2.9495  1.660   3.575   2.254   1.681   1.485   1.394   0.4787  0.0000  0.4 1   -11.716 3.1103808880
    10.00   0.9007908106    0.8957  1.3070  3.7123  2.8784  1.502   3.449   2.107   1.526   1.326   1.233   0.4787  0.0000  0.4 1   -11.718 3.1105298996
    10.00   0.9011789560    0.8958  1.3702  3.7103  2.8071  1.344   3.324   1.960   1.370   1.167   1.071   0.4787  0.0000  0.5 1   -11.718 3.1106617451
    10.00   0.9015139937    0.8958  1.4330  3.7082  2.7360  1.188   3.200   1.815   1.215   1.009   0.910   0.4787  0.0000  0.6 1   -11.719 3.1107752323
    10.00   0.9018206000    0.8957  1.4969  3.7058  2.6623  1.028   3.078   1.669   1.058   0.848   0.745   0.4787  0.0000  0.6 1   -11.718 3.1108791828
    10.00   0.9021043181    0.8955  1.5622  3.7034  2.5876  0.864   2.951   1.519   0.898   0.683   0.577   0.4787  0.0000  0.7 1   -11.717 3.1109752655
    10.00   0.9023556113    0.8953  1.6270  3.7011  2.5135  0.702   2.824   1.370   0.739   0.520   0.411   0.4787  0.0000  0.8 1   -11.716 3.1110603809
    10.00   0.9025804400    0.8949  1.6918  3.6983  2.4370  0.540   2.715   1.227   0.582   0.358   0.245   0.4787  0.0000  1.0 1   -11.714 3.1111364365
    10.00   0.9027804732    0.8945  1.7552  3.6957  2.3633  0.382   2.608   1.087   0.429   0.200   0.083   0.4787  0.0000  1.1 1   -11.711 3.1112041473
    10.00   0.9030164480    0.8937  1.8225  3.6931  2.2850  0.214   2.495   0.938   0.267   0.033   -0.088  0.4787  0.0000  1.2 1   -11.706 3.1112837791
    10.00   0.9030850530    0.8935  1.8321  3.6927  2.2739  0.190   2.478   0.916   0.244   0.008   -0.113  0.4787  0.0000  1.3 1   -11.704 3.1113071442
    10.00   0.9032297730    0.8930  1.7802  3.6957  2.3374  0.319   2.549   1.025   0.367   0.137   0.020   0.4787  0.0000  1.1 1   -11.700 3.1113560200
    10.00   0.9033474922    0.8926  1.8386  3.6930  2.2681  0.173   2.457   0.898   0.227   -0.008  -0.129  0.4787  0.0000  1.3 1   -11.698 3.1113955975
    10.00   0.9034926295    0.8919  1.9063  3.6899  2.1874  0.004   2.352   0.752   0.065   -0.176  -0.302  0.4787  0.0000  1.5 1   -11.694 3.1114447117
    10.00   0.9036175609    0.8911  1.9675  3.6871  2.1149  -0.149  2.255   0.620   -0.082  -0.328  -0.458  0.4787  0.0000  1.7 1   -11.690 3.1114869118
    10.00   0.9037410617    0.8901  2.0342  3.6837  2.0342  -0.316  2.157   0.478   -0.241  -0.494  -0.628  0.4787  0.0000  1.9 1   -11.684 3.1115286350
    10.00   0.9038463831    0.8890  2.0984  3.6807  1.9572  -0.476  2.063   0.341   -0.394  -0.654  -0.792  0.4787  0.0000  2.2 1   -11.678 3.1115641594
    10.00   0.9039373994    0.8877  2.1614  3.6776  1.8814  -0.633  1.974   0.208   -0.545  -0.810  -0.954  0.4787  0.0000  2.5 1   -11.671 3.1115946770
    10.00   0.9040129781    0.8864  2.2215  3.6742  1.8069  -0.784  1.901   0.087   -0.686  -0.959  -1.107  0.4787  0.0000  2.8 1   -11.665 3.1116201878
    10.00   0.9040876627    0.8847  2.2853  3.6710  1.7297  -0.943  1.819   -0.043  -0.834  -1.114  -1.268  0.4787  0.0000  3.2 1   -11.657 3.1116454601
    10.00   0.9041530490    0.8828  2.3480  3.6673  1.6510  -1.100  1.753   -0.165  -0.977  -1.265  -1.426  0.4787  0.0000  3.7 1   -11.649 3.1116673946
    10.00   0.9042097926    0.8808  2.4084  3.6638  1.5755  -1.251  1.689   -0.283  -1.115  -1.411  -1.577  0.4787  0.0000  4.2 1   -11.641 3.1116864681
    10.00   0.9042611718    0.8784  2.4736  3.6600  1.4942  -1.414  1.620   -0.410  -1.264  -1.569  -1.741  0.4787  0.0000  4.9 1   -11.633 3.1117038727
    10.00   0.9043081403    0.8756  2.5367  3.6567  1.4165  -1.572  1.555   -0.534  -1.410  -1.722  -1.900  0.4787  0.0000  5.6 1   -11.625 3.1117196083
    10.00   0.9043487906    0.8726  2.5973  3.6527  1.3382  -1.723  1.513   -0.644  -1.546  -1.868  -2.053  0.4787  0.0000  6.4 1   -11.618 3.1117334366
    10.00   0.9043873549    0.8689  2.6632  3.6483  1.2530  -1.888  1.472   -0.761  -1.692  -2.025  -2.218  0.4787  0.0000  7.4 1   -11.612 3.1117463112
    10.00   0.9044204950    0.8649  2.7258  3.6443  1.1723  -2.045  1.436   -0.870  -1.827  -2.171  -2.372  0.4787  0.0000  8.5 1   -11.609 3.1117575169
    10.00   0.9044522643    0.8599  2.7937  3.6399  1.0842  -2.214  1.402   -0.986  -1.973  -2.330  -2.539  0.4787  0.0000  9.9 1   -11.609 3.1117682457
    10.00   0.9044794440    0.8544  2.8578  3.6352  0.9988  -2.374  1.383   -1.090  -2.109  -2.478  -2.696  0.4787  0.0000  11.5    1   -11.614 3.1117773056
    10.00   0.9045048356    0.8477  2.9247  3.6308  0.9105  -2.542  1.368   -1.198  -2.251  -2.634  -2.862  0.4787  0.0000  14.0    1   -11.628 3.1117858887
    10.00   0.9045273066    0.8401  2.9887  3.6262  0.8244  -2.702  1.364   -1.297  -2.386  -2.782  -3.019  0.4787  0.0000  16.2    1   -11.652 3.1117935181
    10.00   0.9045479298    0.8310  3.0567  3.6208  0.7299  -2.872  1.391   -1.384  -2.519  -2.934  -3.183  0.4787  0.0000  19.2    1   -11.696 3.1118004322
    10.00   0.9045683146    0.8188  3.1289  3.6153  0.6296  -3.052  1.418   -1.477  -2.661  -3.095  -3.357  0.4787  0.0000  22.8    1   -11.181 3.1118073463
    10.00   0.9045853019    0.8051  3.1999  3.6108  0.5332  -3.230  1.425   -1.579  -2.805  -3.256  -3.529  0.4787  0.0000  27.0    1   -10.524 3.1118130684
    10.00   0.9046029449    0.7852  3.2739  3.6051  0.4255  -3.415  1.473   -1.665  -2.947  -3.419  -3.706  0.4787  0.0000  32.6    1   -9.829  3.1118190289
    10.00   0.9046062827    0.7807  3.2894  3.6041  0.4033  -3.454  1.480   -1.685  -2.977  -3.454  -3.743  0.4787  0.0000  33.9    1   -9.692  3.1118202209
    10.00   0.9046062827    0.7799  1.6890  3.7315  2.5129  0.548   2.286   1.040   0.544   0.379   0.310   0.4787  0.0000  0.8 1   -11.729 3.1118202209
    10.00   0.9046795964    0.7800  1.7023  3.7297  2.4924  0.514   2.272   1.016   0.512   0.343   0.272   0.4787  0.0000  0.9 1   -11.729 3.1118447781
    10.00   0.9047839642    0.7801  1.7112  3.7288  2.4802  0.492   2.259   0.998   0.490   0.320   0.248   0.4787  0.0000  0.9 1   -11.728 3.1118800640
    10.00   0.9048551321    0.7802  1.7148  3.7286  2.4756  0.483   2.253   0.990   0.481   0.311   0.238   0.4787  0.0000  0.9 1   -11.727 3.1119039059
    10.00   0.9049000740    0.7802  1.7155  3.7287  2.4754  0.481   2.250   0.988   0.479   0.309   0.237   0.4787  0.0000  0.9 1   -11.727 3.1119189262
    10.00   0.9050341845    0.7804  1.7155  3.7295  2.4787  0.481   2.242   0.984   0.479   0.310   0.238   0.4787  0.0000  0.9 1   -11.726 3.1119642258
    10.00   0.9051737785    0.7806  1.7138  3.7307  2.4854  0.486   2.234   0.982   0.482   0.316   0.246   0.4787  0.0000  0.9 1   -11.725 3.1120111942
    10.00   0.9053198695    0.7808  1.7121  3.7319  2.4920  0.490   2.225   0.980   0.485   0.321   0.252   0.4787  0.0000  0.9 1   -11.724 3.1120603085
    10.00   0.9054709673    0.7810  1.7113  3.7329  2.4968  0.492   2.218   0.977   0.487   0.324   0.257   0.4787  0.0000  0.9 1   -11.723 3.1121110916
    10.00   0.9056255817    0.7812  1.7112  3.7337  2.5002  0.492   2.210   0.973   0.487   0.325   0.259   0.4787  0.0000  0.9 1   -11.721 3.1121628284
    10.00   0.9057809711    0.7813  1.7118  3.7343  2.5020  0.490   2.203   0.969   0.485   0.324   0.259   0.4787  0.0000  0.9 1   -11.720 3.1122150421
    10.00   0.9059315324    0.7815  1.7133  3.7346  2.5020  0.487   2.196   0.963   0.481   0.321   0.256   0.4787  0.0000  0.9 1   -11.719 3.1122655869
    10.00   0.9060234427    0.7817  1.7144  3.7347  2.5016  0.484   2.191   0.960   0.478   0.318   0.253   0.4787  0.0000  0.9 1   -11.718 3.1122965813
    10.00   0.9060719609    0.7817  1.7156  3.7346  2.5000  0.481   2.189   0.957   0.475   0.315   0.250   0.4787  0.0000  0.9 1   -11.718 3.1123127937
    10.00   0.9061948061    0.7819  1.7191  3.7343  2.4951  0.472   2.185   0.950   0.466   0.306   0.240   0.4787  0.0000  0.9 1   -11.717 3.1123540401
    10.00   0.9063178301    0.7820  1.7238  3.7337  2.4883  0.461   2.179   0.941   0.455   0.294   0.227   0.4787  0.0000  0.9 1   -11.716 3.1123952866
    10.00   0.9064463973    0.7822  1.7301  3.7329  2.4789  0.445   2.172   0.930   0.440   0.277   0.210   0.4787  0.0000  0.9 1   -11.716 3.1124384403
    10.00   0.9065799117    0.7823  1.7385  3.7318  2.4662  0.424   2.163   0.914   0.419   0.255   0.186   0.4787  0.0000  0.9 1   -11.715 3.1124832630
    10.00   0.9067128897    0.7825  1.7494  3.7304  2.4499  0.397   2.151   0.894   0.393   0.226   0.156   0.4787  0.0000  0.9 1   -11.714 3.1125278473
    10.00   0.9068655968    0.7827  1.7647  3.7286  2.4271  0.358   2.134   0.865   0.356   0.185   0.113   0.4787  0.0000  1.0 1   -11.713 3.1125788689
    10.00   0.9069471955    0.7828  1.7733  3.7275  2.4144  0.337   2.124   0.848   0.335   0.163   0.089   0.4787  0.0000  1.0 1   -11.712 3.1126062870
    10.00   0.9070460200    0.7829  1.7901  3.7257  2.3906  0.295   2.102   0.815   0.294   0.119   0.042   0.4787  0.0000  1.0 1   -11.712 3.1126394272
    10.00   0.9073018432    0.7832  1.8496  3.7190  2.3044  0.146   2.050   0.705   0.153   -0.034  -0.119  0.4787  0.0000  1.2 1   -11.711 3.1127250195
    10.00   0.9073242545    0.7833  1.8797  3.7160  2.2621  0.071   2.021   0.648   0.082   -0.111  -0.200  0.4787  0.0000  1.3 1   -11.711 3.1127324104
    10.00   0.9073410034    0.7833  1.9338  3.7111  2.1884  -0.064  1.960   0.543   -0.047  -0.249  -0.344  0.4787  0.0000  1.5 1   -11.712 3.1127381325
    10.00   0.9073460102    0.7833  1.9759  3.7074  2.1314  -0.170  1.911   0.460   -0.147  -0.356  -0.456  0.4787  0.0000  1.6 1   -11.713 3.1127398014
    10.00   0.9073499441    0.7833  2.0577  3.7002  2.0208  -0.374  1.817   0.300   -0.342  -0.564  -0.674  0.4787  0.0000  2.0 1   -11.715 3.1127409935
    10.00   0.9073519111    0.7833  2.1245  3.6943  1.9305  -0.541  1.766   0.177   -0.495  -0.729  -0.848  0.4787  0.0000  2.3 1   -11.718 3.1127417088
    10.00   0.9073539376    0.7833  2.1918  3.6894  1.8439  -0.709  1.699   0.046   -0.652  -0.896  -1.021  0.4787  0.0000  2.7 1   -11.720 3.1127424240
    10.00   0.9073569179    0.7833  2.2508  3.6855  1.7690  -0.857  1.636   -0.070  -0.790  -1.042  -1.174  0.4787  0.0000  3.1 1   -11.723 3.1127433777
    10.00   0.9073587656    0.7833  2.2704  3.6841  1.7439  -0.906  1.616   -0.108  -0.836  -1.090  -1.224  0.4787  0.0000  3.2 1   -11.724 3.1127440929
    10.00   0.9073687196    0.7833  2.2134  3.6883  1.8179  -0.763  1.669   0.001   -0.703  -0.949  -1.077  0.4787  0.0000  2.8 1   -11.721 3.1127474308
    10.00   0.9073769450    0.7833  2.2024  3.6891  1.8320  -0.736  1.680   0.022   -0.678  -0.922  -1.048  0.4787  0.0000  2.7 1   -11.720 3.1127500534
    10.00   0.9074156284    0.7834  2.2659  3.6846  1.7504  -0.895  1.618   -0.101  -0.826  -1.079  -1.212  0.4787  0.0000  3.2 1   -11.723 3.1127629280
    10.00   0.9074406028    0.7834  2.3538  3.6781  1.6365  -1.114  1.537   -0.269  -1.030  -1.297  -1.439  0.4787  0.0000  3.8 1   -11.729 3.1127712727
    10.00   0.9074583054    0.7834  2.4378  3.6718  1.5274  -1.325  1.468   -0.424  -1.221  -1.501  -1.653  0.4787  0.0000  4.6 1   -11.735 3.1127772331
    10.00   0.9074684978    0.7835  2.4894  3.6677  1.4594  -1.454  1.439   -0.514  -1.334  -1.624  -1.783  0.4787  0.0000  5.2 1   -11.740 3.1127808094
    10.00   0.9074786901    0.7835  2.5445  3.6635  1.3875  -1.591  1.409   -0.611  -1.456  -1.755  -1.922  0.4787  0.0000  5.9 1   -11.746 3.1127841473
    10.00   0.9074888825    0.7835  2.6026  3.6592  1.3123  -1.737  1.376   -0.714  -1.585  -1.894  -2.068  0.4787  0.0000  6.8 1   -11.754 3.1127874851
    10.00   0.9074996710    0.7835  2.6802  3.6529  1.2095  -1.930  1.348   -0.844  -1.755  -2.079  -2.264  0.4787  0.0000  8.1 1   -11.766 3.1127910614
    10.00   0.9075069427    0.7835  2.7476  3.6477  1.1214  -2.099  1.324   -0.956  -1.900  -2.237  -2.431  0.4787  0.0000  9.4 1   -11.780 3.1127936840
    10.00   0.9075124860    0.7835  2.8100  3.6426  1.0383  -2.255  1.318   -1.051  -2.029  -2.380  -2.584  0.4787  0.0000  10.9    1   -11.795 3.1127953529
    10.00   0.9075174332    0.7835  2.8740  3.6373  0.9532  -2.415  1.319   -1.146  -2.160  -2.526  -2.741  0.4787  0.0000  12.7    1   -11.814 3.1127970219
    10.00   0.9075219035    0.7835  2.9359  3.6326  0.8727  -2.570  1.316   -1.241  -2.289  -2.669  -2.893  0.4787  0.0000  14.6    1   -11.836 3.1127986908
    10.00   0.9075263739    0.7835  2.9942  3.6277  0.7948  -2.716  1.330   -1.323  -2.408  -2.802  -3.036  0.4787  0.0000  16.8    1   -11.861 3.1128001213
    10.00   0.9075310230    0.7835  3.0541  3.6223  0.7130  -2.865  1.367   -1.395  -2.523  -2.934  -3.180  0.4787  0.0000  19.4    1   -11.776 3.1128015518
    10.00   0.9075351357    0.7835  3.1315  3.6155  0.6085  -3.059  1.420   -1.482  -2.668  -3.102  -3.364  0.4787  0.0000  23.4    1   -11.057 3.1128029823
    10.00   0.9075356126    0.7835  3.1523  3.6139  0.5812  -3.111  1.430   -1.508  -2.708  -3.148  -3.414  0.4787  0.0000  24.6    1   -10.871 3.1128032207
    10.00   0.9075356722    0.7835  2.7572  3.6505  1.1229  -2.123  1.238   -1.008  -1.938  -2.269  -2.458  0.4742  0.0000  9.4 1   -11.779 3.1128032207
    10.00   0.9075511694    0.7530  2.7723  3.6521  1.0970  -2.161  1.176   -1.059  -1.983  -2.310  -2.497  0.4719  0.0000  9.8 1   -11.982 3.1128084660
    10.00   0.9075567722    0.7198  2.8976  3.6438  0.9189  -2.474  1.126   -1.270  -2.255  -2.606  -2.808  0.4719  0.0000  13.2    1   -12.255 3.1128101349
    10.00   0.9075573683    0.7155  2.8197  3.6496  1.0173  -2.279  1.142   -1.147  -2.091  -2.425  -2.616  0.4719  0.5344  11.1    1   -12.263 3.1128103733
    10.00   0.9075664878    0.5605  3.4685  3.6310  0.1881  -3.901  0.427   -2.440  -3.604  -4.015  -4.248  0.4719  0.5415  106.9   0   -9.199  3.1128134727
    10.00   0.9075672626    0.5605  3.4778  4.1109  2.0985  -3.925  -2.831  -3.198  -2.877  -2.615  -2.411  0.0124  0.5600  1.6 1   -13.429 3.1128137112
