#Title: Sodium-oxygen anticorrelation and neutron capture elements in 
#       Omega Centauri stellar populations  
#Authors: Marino A.F., Milone A.P., Piotto G., Villanova S., Gratton R., 
#         D'Antona F., Anderson J., Bedin L.R., Bellini A., Cassisi S., 
#         Geisler D., Renzini A., Zoccali M. 
#Table: Coordinates RA and DEC, V magnitude, adopted atmospheric parameters 
#       and measured abundance ratios for the 300 stars in {Omega} Cen
#================================================================================
#Byte-by-byte Description of file: apj383801t1_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units   Label    Explanations
#--------------------------------------------------------------------------------
#   1-  7 A7     ---     ID       Bellini et al. (2009) catalog identifier
#   9- 18 F10.6  deg     RAdeg    Right Ascension in decimal degrees (J2000)
#  20- 29 F10.6  deg     DEdeg    Declination in decimal degrees (J2000)
#  31- 36 F6.3   mag     Vmag     V band magnitude
#  38- 41 I4     K       Teff     Effective temperature
#  43- 46 F4.2   [cm/s2] log(g)   Log of the surface gravity
#  48- 51 F4.2   km/s    Vmicro   Microturbulent velocity
#  53- 57 F5.2   [-]     [Fe/H]   Log of the Fe/H number abundance
#  59- 63 F5.2   [-]     [O/Fe]   ? Log of the O/Fe number abundance
#  65- 69 F5.2   [-]     [Na/Fe]  ? Log of the Na/Fe number abundance
#  71- 75 F5.2   [-]     [Ba/Fe]  Log of the Ba/Fe number abundance
#  77- 81 F5.2   [-]     [La/Fe]  ? Log of the La/Fe number abundance
#--------------------------------------------------------------------------------
210430  201.771261 -47.558920 14.511 4831 2.18 1.75 -1.41  0.15  0.90  0.86  0.90 
211359  201.673637 -47.555627 14.496 4664 2.09 1.00 -1.59  0.20  0.40  0.76  0.43 
212322  201.782876 -47.551873 13.906 4501 1.75 1.28 -2.00  0.39  0.26  0.06 -0.03 
213225  201.653048 -47.548786 13.653 4582 1.70 1.60 -1.44 -0.18  0.66  0.80  0.74 
213671  201.625367 -47.546993 13.866 4644 1.82 1.62 -1.89  0.59  0.00 -0.17       
215638  201.744794 -47.539485 14.817 4485 2.11 1.41 -0.99  0.40  1.14  0.88  1.00 
216145  201.635115 -47.537805 14.162 4735 1.99 1.38 -1.83  0.50  0.40  0.28 -0.04 
218469  201.623939 -47.528935 14.258 4825 2.08 1.60 -1.50 -0.10  0.62  0.30  0.46 
218496  201.774480 -47.528543 14.428 4786 2.12 1.10 -1.68  0.63  0.70  0.51       
218548  201.712118 -47.528486 14.380 4756 2.09 1.43 -1.80        0.07 -0.28 -0.51 
219620  201.760046 -47.524472 13.836 4529 1.74 1.18 -1.99  0.81  0.36  0.98  0.51 
222172  201.699007 -47.515172 13.847 4710 1.85 1.52 -1.76  0.61  0.15  0.40  0.44 
222550  201.708521 -47.513748 13.622 4358 1.55 1.52 -1.16 -0.11  0.94  0.73  0.63 
222732  201.664316 -47.513097 13.254 4290 1.36 1.66 -1.13  0.06  1.01  0.75  0.73 
224533  201.653096 -47.506312 13.142 4561 1.48 1.53 -1.79 -0.05  0.30  0.03 -0.02 
227774  201.733668 -47.493716 14.392 4510 1.95 1.19 -1.78  0.50  0.40  0.50  0.30 
228375  201.660153 -47.491542 13.343 4413 1.48 1.64 -1.49  0.61  0.21  0.38  0.41 
228660  201.596238 -47.490456 14.004 4559 1.83 1.51 -1.44  0.55  0.13  0.31  0.52 
229396  201.619531 -47.487557 13.294 4501 1.51 1.59 -1.98  0.49  0.20 -0.23  0.17 
230070  201.725041 -47.484898 13.136 4318 1.33 1.71 -1.48 -0.06  0.73  0.85  0.95 
234661  201.657256 -47.467314 14.773 4691 2.22 1.52 -0.74  0.42  0.97  0.36  0.53 
236728  201.781671 -47.459205 14.987 4590 2.24 1.44 -0.95  0.02  0.94  0.61  0.79 
240730  201.739669 -47.444012 14.184 4538 1.89 1.23 -1.77  0.50  0.00  0.43  0.54 
240777  201.632405 -47.444043 13.320 4540 1.54 1.77 -1.80  0.48  0.04  0.00  0.36 
241085  201.716777 -47.442737 14.480 4790 2.15 1.38 -1.36  0.09  0.44  0.52  0.69 
241098  201.616394 -47.442821 13.673 4564 1.70 1.61 -1.64  0.34  0.40  0.48  0.52 
241561  201.711260 -47.440868 13.779 4710 1.82 1.50 -1.78  0.20  0.37 -0.38 -0.44 
242665  201.634707 -47.436959 14.043 4581 1.86 1.32 -1.09 -0.09  0.76  0.47  0.52 
245412  201.742026 -47.426478 14.482 4860 2.18 1.42 -1.62        0.35  0.58  0.25 
246266  201.648970 -47.423437 13.743 4751 1.83 1.70 -1.75  0.00  0.43  0.30  0.61 
246416  201.655452 -47.422844 13.738 4689 1.80 1.62 -1.60  0.00  0.50  0.95  0.85 
247734  201.761743 -47.417614 14.612 4871 2.24 1.36 -1.75  0.80  0.30  0.43       
249670  201.593737 -47.410499 13.834 4775 1.88 1.73 -1.78  0.44       -0.40       
251010  201.630760 -47.405291 13.301 4623 1.58 1.80 -1.73  0.25  0.40  0.13  0.45 
251106  201.621828 -47.404943 14.365 4828 2.12 1.59 -1.60  0.76        0.29  0.36 
263346  201.699679 -47.351866 13.726 4649 1.77 1.58 -1.76  0.43  0.03 -0.02  0.06 
303070  201.534306 -47.579686 13.773 4673 1.80 1.54 -1.46 -0.20  0.47  0.57  0.49 
305467  201.523618 -47.563435 14.524 4833 2.19 1.52 -1.62        0.60  0.08  0.36 
305814  201.559763 -47.561363 14.113 4577 1.89 1.55 -1.00  0.01  0.95  0.87  0.83 
308636  201.568715 -47.544066 13.784 4654 1.80 1.52 -1.55 -0.08  0.49  0.50  0.47 
310679  201.397244 -47.532171 13.847 4730 1.86 1.64 -1.75  0.45  0.55 -0.30  0.27 
316908  201.559088 -47.498319 14.927 4596 2.22 1.38 -0.76  0.02  0.62  0.46  0.63 
318705  201.494972 -47.489219 14.207 4483 1.87 2.00 -0.81  0.33  0.91  1.10  1.05 
329001  201.538539 -47.436338 14.330 4964 2.18 1.48 -1.62  0.60  0.35 -0.35       
332494  201.577604 -47.417318 14.159 4817 2.03 1.60 -1.72        0.30 -0.55  0.53 
511562  201.902957 -47.642358 13.684 4662 1.76 1.40 -1.60  0.05  0.37  0.13  0.12 
615712  201.724461 -47.629257 14.109 4799 2.00 1.53 -1.79  0.50       -0.21       
616025  201.738714 -47.627368 13.931 4750 1.90 1.57 -1.73  0.38  0.39  0.14  0.10 
617926  201.628546 -47.616619 15.011 4667 2.30 1.28 -1.03  0.65  0.16  0.42  0.52 
619191  201.746706 -47.609812 13.707 4678 1.78 1.71 -1.69  0.54        0.40  0.31 
712892  201.521610 -47.606973 14.650 4665 2.15 1.69 -0.92  0.12  1.18  0.92  1.07 
RGB.358 201.625208 -47.438361 14.300 4947 2.16 1.85 -1.60  0.00  0.41  0.60  0.00 
RGB.373 201.633541 -47.433250 14.188 4754 2.01 1.48 -1.78 -0.10  0.28  0.08  0.13 
RGB.363 201.718916 -47.436583 13.812 4654 1.80 1.68 -1.92  0.02  0.28 -0.60 -0.96 
RGB.447 201.659541 -47.395138 14.522 4798 2.17 1.19 -1.72  0.39  0.14 -0.08       
RGB.370 201.746708 -47.433444 14.407 4569 1.99 1.46 -2.03  0.21  0.00 -0.51 -0.35 
RGB.356 201.741375 -47.439888 14.433 4870 2.17 1.50 -1.65  0.29  0.00  0.11 -0.09 
RGB.337 201.738666 -47.445305 14.304 4899 2.13 1.79 -1.71  0.16  0.30 -0.25  0.15 
RGB.438 201.701625 -47.401472 13.539 4491 1.60 1.50 -2.01  0.08  0.33 -0.41 -0.13 
RGB.449 201.732041 -47.394583 14.259 4790 2.06 1.61 -1.63  0.31  0.02 -0.11       
RGB.440 201.761583 -47.400583 14.210 4615 1.95 1.80 -1.32 -0.05  0.79  0.96  1.01 
RGB.422 201.783458 -47.410444 14.488 4799 2.16 1.52 -1.52  0.42 -0.11  0.45  0.57 
RGB.209 201.774125 -47.477638 14.367 4770 2.09 1.86 -2.03        0.10 -0.70 -0.06 
RGB.229 201.757791 -47.471638 14.190 4784 2.02 1.96 -1.96  0.42  0.05 -0.67  0.00 
RGB.257 201.720541 -47.464722 13.735 4578 1.73 1.55 -1.74  0.46  0.04  0.30  0.30 
RGB.359 201.780541 -47.437777 13.976 4516 1.79 1.45 -1.80  0.41  0.18  0.18  0.32 
RGB.272 201.804833 -47.461277 14.603 4565 2.08 1.60 -0.85 -0.25  0.60  0.65  0.66 
RGB.333 201.753583 -47.447055 14.367 4888 2.15 1.59 -1.63        0.39  0.43  0.44 
RGB.161 201.747833 -47.492055 14.379 4750 2.08 1.50 -1.82  0.07  0.19 -0.03  0.00 
RGB.233 201.789125 -47.471000 14.095 4740 1.96 1.50 -1.87  0.20  0.05 -0.51       
RGB.148 201.780708 -47.494694 13.832 4610 1.79 1.78 -1.94  0.44 -0.30 -0.71 -0.46 
RGB.200 201.806833 -47.479777 14.359 4405 1.88 1.43 -0.75        0.48  0.48  0.45 
RGB.473 201.817541 -47.494388 14.796 4434 2.07 1.16 -1.75  0.55  0.14  0.59  0.71 
RGB.270 201.790500 -47.462750 14.033 4742 1.94 1.67 -1.69        0.29 -0.01  0.17 
RGB.74  201.803208 -47.517444 13.794 4658 1.80 1.61 -1.78 -0.02  0.20 -0.05  0.01 
RGB.95  201.815083 -47.508277 13.860 4646 1.82 1.57 -1.62        0.35  0.20  0.35 
RGB.110 201.786416 -47.504888 14.401 4694 2.07 1.54 -1.31        0.75  0.97  1.05 
RGB.56  201.805958 -47.523861 14.540 4768 2.16 1.49 -1.52  0.23  0.42  0.52  0.52 
RGB.81  201.738750 -47.514055 14.175 4648 1.95 1.55 -1.46  0.01  0.44  0.36  0.53 
RGB.96  201.725000 -47.508194 14.394 4854 2.14 1.59 -1.78  0.26  0.00 -0.59       
RGB.58  201.721416 -47.523055 14.389 4787 2.11 1.87 -1.95  0.25  0.00 -0.72       
RGB.8   201.766541 -47.546444 13.710 4445 1.64 1.59 -1.56  0.15  0.50  0.44  0.53 
RGB.40  201.741750 -47.528750 14.333 4792 2.09 1.68 -1.82  0.35 -0.10 -0.55       
RGB.15  201.736541 -47.543305 14.525 4813 2.18 1.51 -1.69        0.53  0.46  0.60 
RGB.14  201.742833 -47.543722 14.114 4751 1.98 1.44 -1.64        0.44  1.02  0.98 
RGB.59  201.651208 -47.523027 14.504 4756 2.14 1.48 -1.76  0.33  0.16  0.38  0.39 
RGB.46  201.630708 -47.527055 14.422 4769 2.11 1.48 -1.66        0.50  0.35  0.42 
RGB.29  201.731208 -47.534611 13.848 4468 1.71 1.54 -2.01  0.45  0.00  0.07  0.24 
RGB.100 201.697291 -47.506972 13.761 4695 1.81 1.59 -1.85  0.10  0.12 -0.53 -0.01 
RGB.176 201.707208 -47.487861 13.931 4712 1.89 1.64 -1.43        0.44  0.47  0.67 
RGB.7   201.685000 -47.546888 13.833 4580 1.77 1.59 -1.44  0.50  0.10  0.29  0.43 
RGB.98  201.664833 -47.507416 14.320 4784 2.08 1.51 -1.63        0.30  0.64  0.89 
RGB.86  201.686291 -47.511250 14.418 4957 2.21 1.96 -1.60  0.17  0.33 -0.27  0.20 
RGB.63  201.672083 -47.520861 13.663 4576 1.70 1.83 -1.98  0.43  0.15 -0.54 -0.01 
RGB.47  201.689166 -47.526611 13.751 4597 1.75 1.60 -1.92  0.31  0.05 -0.15 -0.48 
RGB.18  201.613000 -47.541416 13.696 4695 1.78 1.86 -1.83  0.00  0.26 -0.54  0.00 
RGB.85  201.642333 -47.512305 13.708 4661 1.77 1.72 -1.61  0.50 -0.15  0.05  0.20 
RGB.108 201.611791 -47.505583 14.000 4611 1.86 1.78 -1.37  0.77  0.15  0.54  0.53 
RGB.93  201.577375 -47.508722 14.331 4894 2.14 1.79 -1.78  0.32  0.15 -0.53       
RGB.115 201.573208 -47.503305 14.085 4666 1.92 1.44 -1.75  0.00  0.56  0.52  0.46 
RGB.113 201.581250 -47.504000 13.721 4718 1.80 1.93 -1.86  0.02  0.34 -0.63  0.18 
RGB.256 201.587958 -47.464861 14.218 4789 2.04 1.71 -1.62  0.00  0.47 -0.12  0.13 
RGB.205 201.635666 -47.478111 13.938 4678 1.87 1.56 -1.52 -0.30  0.59  0.44  0.47 
RGB.126 201.627083 -47.499472 14.193 4731 2.00 1.57 -1.83  0.00  0.34 -0.08  0.11 
RGB.147 201.636375 -47.495055 13.775 4666 1.80 1.91 -1.56  0.50  0.01  0.32  0.68 
RGB.260 201.664583 -47.464305 14.123 3984 1.47 1.20 -2.02 -0.10  0.51  0.74  0.59 
RGB.319 201.641375 -47.449916 14.381 4818 2.12 1.51 -1.83  0.00  0.43 -0.35       
RGB.367 201.591666 -47.435777 14.233 4391 1.82 1.93 -0.76  0.41  0.90  0.48  0.82 
RGB.342 201.569083 -47.443027 14.398 4596 2.01 1.56 -1.64  0.39  0.40  0.27  0.39 
RGB.314 201.609125 -47.450638 14.456 4867 2.18 1.72 -1.81       -0.05 -0.57       
RGB.393 201.561541 -47.424416 13.604 4774 1.79 1.82 -1.69 -0.05  0.13 -0.06  0.12 
RGB.391 201.662166 -47.426277 13.838 4575 1.77 1.60 -1.49  0.48 -0.01  0.16  0.28 
RGB.399 201.598000 -47.421166 14.150 4812 2.03 1.87 -1.78  0.22  0.19 -0.40  0.30 
