# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z       J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	10.00	0.8594642282	0.8571	0.5304	3.8292	4.1035	3.444	4.526	3.662	3.495	3.477	3.516	2.718	2.518	2.497	0.4787	0.0000	0.1	1	-11.524	3.0958023071
	10.00	0.8652979732	0.8627	0.6013	3.8218	4.0057	3.267	4.366	3.499	3.312	3.283	3.314	2.503	2.289	2.266	0.4787	0.0000	0.1	1	-11.539	3.0979685783
	10.00	0.8694121242	0.8666	0.6649	3.8087	3.8916	3.108	4.240	3.369	3.145	3.096	3.113	2.279	2.038	2.012	0.4787	0.0000	0.1	1	-11.551	3.0994784832
	10.00	0.8717771769	0.8688	0.7086	3.7932	3.7871	2.998	4.177	3.299	3.029	2.956	2.955	2.094	1.821	1.791	0.4787	0.0000	0.1	1	-11.560	3.1003398895
	10.00	0.8735501170	0.8704	0.7435	3.7756	3.6827	2.911	4.156	3.262	2.938	2.837	2.815	1.923	1.611	1.576	0.4787	0.0000	0.1	1	-11.566	3.1009824276
	10.00	0.8750187159	0.8717	0.7754	3.7586	3.5834	2.832	4.182	3.239	2.856	2.729	2.687	1.764	1.417	1.374	0.4787	0.0000	0.1	1	-11.572	3.1015126705
	10.00	0.8752508759	0.8719	0.7807	3.7559	3.5673	2.818	4.186	3.235	2.843	2.711	2.666	1.738	1.385	1.341	0.4787	0.0000	0.1	1	-11.573	3.1015963554
	10.00	0.8764132857	0.8729	0.8309	3.7448	3.4731	2.693	4.147	3.151	2.719	2.569	2.511	1.562	1.185	1.136	0.4787	0.0000	0.2	1	-11.578	3.1020145416
	10.00	0.8773062825	0.8737	0.8934	3.7391	3.3883	2.537	4.048	3.017	2.564	2.405	2.340	1.380	0.990	0.939	0.4787	0.0000	0.2	1	-11.581	3.1023352146
	10.00	0.8779844642	0.8742	0.9537	3.7360	3.3160	2.386	3.928	2.878	2.414	2.250	2.181	1.215	0.819	0.766	0.4787	0.0000	0.2	1	-11.584	3.1025781631
	10.00	0.8785899878	0.8747	1.0158	3.7335	3.2441	2.230	3.799	2.733	2.259	2.091	2.020	1.048	0.646	0.593	0.4787	0.0000	0.2	1	-11.586	3.1027946472
	10.00	0.8791388273	0.8751	1.0770	3.7317	3.1757	2.078	3.665	2.587	2.107	1.936	1.862	0.887	0.480	0.426	0.4787	0.0000	0.3	1	-11.588	3.1029906273
	10.00	0.8796313405	0.8754	1.1375	3.7300	3.1087	1.926	3.530	2.441	1.956	1.783	1.707	0.728	0.317	0.263	0.4787	0.0000	0.3	1	-11.589	3.1031663418
	10.00	0.8801022768	0.8756	1.2044	3.7282	3.0345	1.759	3.381	2.281	1.790	1.613	1.535	0.552	0.137	0.082	0.4787	0.0000	0.3	1	-11.591	3.1033341885
	10.00	0.8805310726	0.8758	1.2686	3.7264	2.9634	1.599	3.240	2.127	1.630	1.451	1.370	0.384	-0.036	-0.091	0.4787	0.0000	0.4	1	-11.592	3.1034870148
	10.00	0.8808784485	0.8758	1.3256	3.7248	2.9000	1.456	3.116	1.991	1.488	1.306	1.223	0.234	-0.190	-0.246	0.4787	0.0000	0.4	1	-11.592	3.1036105156
	10.00	0.8811962008	0.8758	1.3887	3.7229	2.8291	1.298	2.988	1.843	1.332	1.146	1.061	0.067	-0.360	-0.417	0.4787	0.0000	0.5	1	-11.592	3.1037235260
	10.00	0.8814741373	0.8758	1.4474	3.7211	2.7633	1.152	2.869	1.705	1.186	0.998	0.910	-0.087	-0.519	-0.577	0.4787	0.0000	0.5	1	-11.592	3.1038222313
