# oid ra            dec             verr   vgsr               ew                    b                  l                  u         g         r         i         z         err_u       err_g        err_r        err_i        err_z        dered_u   dered_g   dered_r   dered_i   dered_z  
  798 161.812375    -3.25108055556  8.984  109.51589707031252 -0.05989333470662435  47.341471918808224 253.47876613257912 20.01923  18.785736 18.209398 17.986425 17.849482 0.040022098 0.009159811  0.0075224633 0.008368161  0.019231504  19.845861 18.658173 18.116879 17.916271 17.799742
  570 161.8235      0.418813888889  3.299  79.2034959716797   -0.021993333498636882 49.98657482694903  249.62497164645816 18.062841 16.246904 15.479513 15.149781 14.953528 0.012328747 0.0039872914 0.0037912773 0.003980284  0.0052044583 17.843739 16.085691 15.362588 15.06112  14.890667
  932 161.871125    -2.03961111111  29.815 93.1531068359375   -0.19876667022705077  48.26660859775711  252.31090881006116 19.210722 18.050243 17.529612 17.298325 17.138088 0.023440067 0.0059991363 0.0056077735 0.005887588  0.013590011  18.958752 17.864845 17.395145 17.196363 17.065796
  604 162.087       0.442894444444  11.716 118.84700952148438 -0.0781066640218099   50.19121454589844  249.88645167651495 19.45122  18.037512 17.443346 17.189741 17.055872 0.029611299 0.0061635575 0.0053004525 0.005925539  0.012702749  19.232868 17.876852 17.326822 17.101385 16.993225
  424 162.195375    -0.541061111111 14.06  101.8972146484376  -0.093733336130778    49.570405916548225 251.08306531579558 19.062834 18.008785 17.50639  17.30564  17.225492 0.021453455 0.0059794895 0.0054929513 0.0057678707 0.012545446  18.849867 17.852087 17.392738 17.219461 17.16439 
  672 162.64075     0.205305555556  5.834  97.46570402832032  -0.03889333407084147  50.4147620010769   250.76250295301264 19.616999 17.988712 17.34382  17.05558  16.903847 0.042206857 0.0062815347 0.005490711  0.0056504114 0.012361762  19.390844 17.822311 17.223133 16.964066 16.838963
  685 162.832208333 0.087625        4.966  82.56259316406249  -0.033106667200724284 50.46514525674971  251.10639501604282 19.614782 17.967968 17.275541 16.978504 16.835443 0.040570743 0.0062070806 0.00527733   0.00563787   0.01154341   19.399393 17.809486 17.160597 16.891346 16.773647
